system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,poly_id,.geo
893,0.19480198398838053,0.1230308148380304,0.048465521350242936,0.06739035393007876,0.065787795939784,0.2206448358992356,0.3089072978290391,0.5402829955645178,-0.5311808123136276,20893,"{""type"":""Polygon"",""coordinates"":[[[94.9804659,27.497342399999997],[94.9811239,27.4973511],[94.98110430000001,27.4973875],[94.9810867,27.497532100000004],[94.9810568,27.4975596],[94.98105780000002,27.4976137],[94.9810886,27.497640400000005],[94.98114760000001,27.498108800000008],[94.98119100000001,27.4982707],[94.9807164,27.498331600000004],[94.9805986,27.4979722],[94.9805654,27.49781030000001],[94.98049100000001,27.4976128],[94.980469,27.497513799999997],[94.9804659,27.497342399999997]]]}"
894,0.24195804299348767,0.15773623632680378,0.05686830163785613,0.0803044250773343,0.08691094652937964,0.24092105663920124,0.288611535518036,0.47054164986188907,-0.498779535576073,20894,"{""type"":""Polygon"",""coordinates"":[[[94.98225490000002,27.498905299999997],[94.98252820000002,27.4989104],[94.98251080000001,27.4990641],[94.9824401,27.499074099999998],[94.9824404,27.499092199999996],[94.9828149,27.499095799999996],[94.9827411,27.499494],[94.98273150000003,27.4995212],[94.98270390000002,27.499675000000003],[94.9825108,27.4996326],[94.9824292,27.499597700000006],[94.98236290000001,27.4992828],[94.9822673,27.4990315],[94.98225490000002,27.498905299999997]]]}"
895,0.100223314046048,0.06120529091833629,0.04024530781092346,0.051053883689618766,0.044610101057049815,0.12894163389440177,0.18793941906635916,0.45775007598364537,-0.40148591651808124,20895,"{""type"":""Polygon"",""coordinates"":[[[94.9816528,27.5059713],[94.9816727,27.505952899999997],[94.9817031,27.5059525],[94.98197790000002,27.5060388],[94.9820194,27.506092400000004],[94.98201020000002,27.5061467],[94.981971,27.5062194],[94.9819916,27.5062372],[94.9820118,27.5062369],[94.9821013,27.5061454],[94.9821286,27.5059735],[94.98239129999999,27.5059517],[94.98241170000001,27.5059605],[94.9824132,27.506041699999997],[94.9820674,27.506515900000004],[94.9820562,27.506452899999996],[94.98201540000001,27.5064354],[94.9819433,27.5063642],[94.9819026,27.5063558],[94.9818718,27.50632909999999],[94.9818196,27.506239600000008],[94.98170600000002,27.5061149],[94.9816535,27.506007400000005],[94.9816528,27.5059713]]]}"
896,0.17564002206341314,0.09520150601937856,0.03921533230975032,0.056727730115452055,0.04139550604248378,0.26533920543301853,0.45868162650727146,0.7290594882076729,-0.646891540289341,20896,"{""type"":""Polygon"",""coordinates"":[[[94.97778680000002,27.502028300000003],[94.9778172,27.5020279],[94.97792750000002,27.5019722],[94.97808840000002,27.5019157],[94.97838950000002,27.501776099999997],[94.978399,27.501739800000006],[94.978262,27.5014349],[94.9783728,27.501406300000006],[94.97855460000001,27.5013856],[94.9785959,27.501430200000005],[94.97861610000001,27.50142990000001],[94.97877659999999,27.501346400000003],[94.9788162,27.5013007],[94.9788969,27.501281499999997],[94.978991,27.5014516],[94.97872020000001,27.501590899999997],[94.9786603,27.501636800000004],[94.9785999,27.501655700000004],[94.9785604,27.501710500000005],[94.978571,27.501737399999996],[94.97867220000002,27.501735900000007],[94.9787022,27.5017175],[94.9787228,27.501735200000002],[94.9788288,27.502004500000005],[94.9788406,27.502094500000002],[94.97870070000002,27.5021958],[94.97869170000001,27.5022591],[94.9786329,27.5023682],[94.97854330000001,27.502450699999997],[94.9782622,27.5025811],[94.97810100000001,27.5026195],[94.97806040000002,27.502611000000005],[94.9779356,27.5024233],[94.97778680000002,27.502028300000003]]]}"
897,0.19710792637014968,0.11267516555398849,0.04357782749904436,0.06405867740930805,0.049705242634581814,0.2735223621665436,0.44959970727517795,0.6927528083858743,-0.6202002016718603,20897,"{""type"":""Polygon"",""coordinates"":[[[94.979686,27.503526499999996],[94.9800779,27.503367499999996],[94.9801523,27.503565000000002],[94.98002179999999,27.503630000000005],[94.98006250000002,27.503638399999993],[94.9801026,27.5036198],[94.9801656,27.503745300000002],[94.9801558,27.503763500000005],[94.97986450000002,27.5038849],[94.9796865,27.5035536],[94.979686,27.503526499999996]]]}"
898,0.22978645554631252,0.14122231884964556,0.047716635004738724,0.0682998793867302,0.06285653843005964,0.2411615031680144,0.3538023954934169,0.5888568546262495,-0.5594072033478867,20898,"{""type"":""Polygon"",""coordinates"":[[[94.9821631,27.5005581],[94.9821836,27.500575900000005],[94.9823966,27.500599900000005],[94.9825389,27.500633999999998],[94.9826104,27.500669099999996],[94.9826011,27.500714300000002],[94.9826216,27.5007321],[94.9827639,27.500766200000005],[94.98278450000001,27.500783899999995],[94.9828083,27.5009821],[94.98280690000001,27.501469500000002],[94.9824818,27.501401900000005],[94.9825011,27.501347499999998],[94.9824288,27.5012673],[94.98240810000001,27.5012405],[94.9821748,27.5006482],[94.9821631,27.5005581]]]}"
899,0.20135347853981356,0.11953398250450797,0.04471771153637521,0.06313035521377051,0.058745344652115866,0.23436895052205084,0.3503209866447993,0.5990704893338028,-0.575157644611444,20899,"{""type"":""Polygon"",""coordinates"":[[[94.9800147,27.5009678],[94.9800227,27.500850299999996],[94.98006920000002,27.500624100000003],[94.9800657,27.5004256],[94.9800437,27.5003266],[94.9800525,27.500254299999998],[94.9800731,27.500271999999995],[94.98013390000003,27.500280200000002],[94.9802563,27.5003326],[94.9802088,27.5005047],[94.98021910000003,27.5005136],[94.9802488,27.500477100000005],[94.9803196,27.500476100000004],[94.9803199,27.500494100000004],[94.9803508,27.500520800000004],[94.98020340000001,27.500766500000005],[94.98014330000001,27.500803500000004],[94.9800954,27.500957600000007],[94.9800147,27.5009678]]]}"
900,0.23287096735889468,0.13973077112632606,0.04781569095450754,0.06893490732985272,0.06298493856428579,0.2426728345992957,0.35600377852906623,0.5876219897754553,-0.5573610410601882,20900,"{""type"":""Polygon"",""coordinates"":[[[94.9803464,27.504798600000004],[94.980356,27.504771400000003],[94.9808486,27.504583900000004],[94.9810694,27.5044815],[94.9812049,27.5046961],[94.9812054,27.504723199999997],[94.9810049,27.504834400000004],[94.9809418,27.5046999],[94.9809005,27.5046553],[94.9809016,27.504718499999996],[94.9808817,27.504736800000003],[94.9804293,27.504905700000002],[94.9803989,27.5049062],[94.9803464,27.504798600000004]]]}"
901,0.22943040308336757,0.14125800943928435,0.051188504864739616,0.07233067291071545,0.0690773375334574,0.2650782011977401,0.3786159315922421,0.5888398594384002,-0.5717087760045826,20901,"{""type"":""Polygon"",""coordinates"":[[[94.98274920000001,27.502201300000003],[94.9827591,27.5021922],[94.9829213,27.5022079],[94.98315500000001,27.502258700000002],[94.98324590000001,27.502248400000003],[94.9832469,27.502302499999992],[94.9832896,27.5024283],[94.98311810000001,27.5024578],[94.98282450000002,27.5024529],[94.98274920000001,27.502201300000003]]]}"
902,0.1614101318293806,0.08220609769052675,0.03759154520112288,0.052063934766694436,0.03662104846020796,0.2625763216336785,0.4702449500057228,0.7545533163576731,-0.6685165379894825,20902,"{""type"":""Polygon"",""coordinates"":[[[94.9770582,27.502598199999998],[94.9771664,27.502425200000005],[94.9772359,27.502351999999995],[94.9772342,27.5022528],[94.9772639,27.502216200000003],[94.97740470000001,27.5021691],[94.9774553,27.502168399999995],[94.97748600000001,27.502186],[94.9775178,27.5022668],[94.9775692,27.5023112],[94.9776506,27.502337100000002],[94.97772240000002,27.502390199999997],[94.97775370000001,27.5024439],[94.9777756,27.5025339],[94.9778263,27.502542200000004],[94.97782680000002,27.502569200000003],[94.9777868,27.5025969],[94.9777981,27.502659900000005],[94.9777783,27.502687199999997],[94.9776675,27.5027159],[94.9776476,27.502734200000003],[94.97761530000001,27.502626400000004],[94.977574,27.5025818],[94.9773607,27.5025398],[94.9773214,27.5026035],[94.9772416,27.5026678],[94.9771512,27.502705200000005],[94.9770904,27.502706000000003],[94.97705930000001,27.5026614],[94.9770582,27.502598199999998]]]}"
903,0.1621022275102438,0.08707452586626226,0.03813016400608053,0.05298636588189219,0.038204536238147756,0.25103254768250854,0.44494244375694647,0.7351814893496444,-0.6508990593926907,20903,"{""type"":""Polygon"",""coordinates"":[[[94.97646160000001,27.502633800000005],[94.9764814,27.5026064],[94.9765826,27.502604999999996],[94.97670340000002,27.502567100000004],[94.9767239,27.5025849],[94.9767244,27.502612000000006],[94.9767043,27.502621299999998],[94.9767047,27.5026393],[94.9767461,27.5026929],[94.9767572,27.5027469],[94.9768189,27.5028002],[94.9769512,27.5028434],[94.976982,27.502870000000005],[94.97698300000002,27.5029242],[94.9769634,27.5029605],[94.9768834,27.503015800000004],[94.976691,27.5030095],[94.9766181,27.502893300000004],[94.97650490000001,27.502786600000004],[94.976483,27.5026966],[94.9764623,27.5026698],[94.97646160000001,27.502633800000005]]]}"
904,0.2060106539621648,0.10775031172803735,0.042146645565414066,0.06365030500476772,0.04976393451869211,0.3044076736998819,0.4946045929782197,0.7192848502322612,-0.6540843516163299,20904,"{""type"":""Polygon"",""coordinates"":[[[94.9775749,27.497536900000004],[94.9784862,27.4975601],[94.97850160000002,27.497857700000004],[94.9784861,27.498119600000003],[94.9783343,27.4981218],[94.9783038,27.498113199999995],[94.9778684,27.4981013],[94.9778278,27.498092900000003],[94.9775849,27.498096299999997],[94.9775749,27.497536900000004]]]}"
905,0.18802175132451346,0.11120856736119415,0.042333207632231036,0.05976286985964629,0.04788128015087213,0.24516321839194255,0.40380848110067813,0.6755085487243205,-0.6059953508269794,20905,"{""type"":""Polygon"",""coordinates"":[[[94.9861178,27.506051999999997],[94.986147,27.5059884],[94.9862066,27.505924400000005],[94.9862467,27.505905700000003],[94.98631750000001,27.505904700000002],[94.98639880000002,27.505921600000004],[94.98645010000001,27.505957],[94.9864311,27.5060295],[94.9864517,27.5060472],[94.98652270000001,27.5060552],[94.9865432,27.506073000000004],[94.98654400000001,27.506118100000002],[94.9865042,27.506154800000004],[94.9863927,27.5061473],[94.986363,27.5061839],[94.9863129,27.506211599999997],[94.9862321,27.506221800000002],[94.9861608,27.506195800000004],[94.9861187,27.5061061],[94.9861178,27.506051999999997]]]}"
906,0.19285019604255746,0.1088830809393131,0.04544940405069757,0.07047140694189089,0.05456877573315888,0.2735974293605651,0.43502783210642904,0.6689311028262166,-0.5907305879306504,20906,"{""type"":""Polygon"",""coordinates"":[[[94.98273470000001,27.499701699999996],[94.9827519,27.499529900000002],[94.98286330000002,27.4995374],[94.9829647,27.499545000000005],[94.9829462,27.4990759],[94.98300359999999,27.4988946],[94.98307450000001,27.498893600000002],[94.983308,27.4989354],[94.9833346,27.499855499999995],[94.98328400000001,27.4998563],[94.98304000000002,27.499796600000003],[94.98299920000001,27.499779100000005],[94.98273470000001,27.499701699999996]]]}"
907,0.2036004395916827,0.13330054645362197,0.04580519311052845,0.06380661952013102,0.061038620159162574,0.20220542567489524,0.28823777280167506,0.535172513283712,-0.5189353890288286,20907,"{""type"":""Polygon"",""coordinates"":[[[94.9805923,27.4970518],[94.9806931,27.497032299999997],[94.9807331,27.4970047],[94.9807696,27.496778500000005],[94.9809411,27.496749000000005],[94.9811031,27.4967557],[94.9811669,27.496926299999995],[94.98122890000002,27.496997600000004],[94.98122100000002,27.497124100000004],[94.981244,27.4972772],[94.98081890000002,27.4972742],[94.98063650000002,27.4972587],[94.9805923,27.4970518]]]}"
908,0.2350381696022491,0.15505409048902732,0.056191809092588016,0.07716559997918505,0.07503169441742186,0.2456380314048448,0.3346878959725224,0.5367811952333397,-0.524863776257869,20908,"{""type"":""Polygon"",""coordinates"":[[[94.98185070000001,27.4983786],[94.9820234,27.4984122],[94.9823594,27.4985247],[94.9823793,27.498506399999993],[94.9824098,27.498515],[94.9824511,27.498559500000002],[94.9824514,27.4985776],[94.9824216,27.4986051],[94.9824225,27.4986592],[94.98247459999999,27.49873970000001],[94.98251750000001,27.4988745],[94.98220350000001,27.498860900000004],[94.98202070000002,27.498827399999996],[94.9819365,27.498648100000004],[94.98185070000001,27.4983786]]]}"
909,0.1981727945870768,0.11851219122953931,0.03926271504040139,0.05703309675343852,0.043436132978521544,0.2528761018037946,0.42606321260488944,0.70001276266552,-0.6262447866862385,20909,"{""type"":""Polygon"",""coordinates"":[[[94.9828213,27.496063400000008],[94.98300049999999,27.4958984],[94.983081,27.495870199999995],[94.9831316,27.4958695],[94.98324370000002,27.495913000000005],[94.9832849,27.4959575],[94.9832993,27.496192],[94.9832795,27.4962193],[94.9831782,27.496211700000003],[94.98317929999999,27.496274900000007],[94.9831594,27.496293200000004],[94.983069,27.496330600000004],[94.9830083,27.4963315],[94.9828734,27.496143900000003],[94.982822,27.4960995],[94.9828213,27.496063400000008]]]}"
910,0.20190820196646725,0.12624779745157608,0.050578239656679354,0.0725218005288752,0.06944762018465964,0.24221132625613093,0.33743791496503034,0.554218493785906,-0.5386950794280375,20910,"{""type"":""Polygon"",""coordinates"":[[[94.9806973,27.498394999999995],[94.98071720000002,27.498376700000005],[94.98121220000002,27.498324500000003],[94.9812238,27.498405600000005],[94.981288,27.4986032],[94.98076370000001,27.498709900000005],[94.9806973,27.498394999999995]]]}"
911,0.18535022678873217,0.10462637433156921,0.045000998214722865,0.06672467793270812,0.05735721944054513,0.22914342285491718,0.34704538137216684,0.598874344670624,-0.5475008098061293,20911,"{""type"":""Polygon"",""coordinates"":[[[94.97843570000002,27.506053200000004],[94.9784551,27.5060078],[94.9785049,27.5059619],[94.9787253,27.505832499999997],[94.9788049,27.5057591],[94.9788839,27.505649699999996],[94.9789646,27.5056305],[94.9790147,27.5056027],[94.9792032,27.505392499999996],[94.9793348,27.505390600000002],[94.9793747,27.505363000000003],[94.9794053,27.5053715],[94.979693,27.5056111],[94.9798259,27.5056904],[94.9799288,27.505779199999996],[94.97994,27.5058422],[94.9797913,27.5060158],[94.97969270000002,27.5061616],[94.979623,27.506225800000003],[94.97956290000002,27.506262799999995],[94.97940180000002,27.506310200000005],[94.9793421,27.5063652],[94.97931250000002,27.5064107],[94.9793138,27.5064829],[94.9793665,27.5065995],[94.9793778,27.5066625],[94.9793172,27.506672399999996],[94.9791844,27.5066021],[94.9789381,27.506415999999998],[94.9788769,27.5063898],[94.97866440000001,27.5063929],[94.9786315,27.506248900000003],[94.97859040000002,27.506213399999996],[94.9784474,27.5061433],[94.97843570000002,27.506053200000004]]]}"
912,0.18542895742418522,0.09681175854828405,0.03799376802563385,0.05642522375476242,0.04211897717996156,0.26025042349114474,0.4438592537530494,0.720863395743077,-0.6429544407549774,20912,"{""type"":""Polygon"",""coordinates"":[[[94.97624550000002,27.499035899999996],[94.9765896,27.499031000000002],[94.97671070000001,27.4990113],[94.9767717,27.4990284],[94.97679140000001,27.499001100000005],[94.97679079999999,27.498964999999995],[94.97699300000001,27.498953100000005],[94.9780869,27.499000700000003],[94.9783095,27.4989975],[94.9783503,27.499015],[94.9783434,27.4991956],[94.9783233,27.4992049],[94.9782352,27.4993686],[94.9782454,27.499377499999998],[94.9783559,27.4993308],[94.97835450000001,27.499818200000004],[94.9783341,27.4998094],[94.97835400000001,27.499791100000003],[94.9783434,27.499764199999994],[94.9782636,27.499828500000003],[94.97827410000001,27.4998464],[94.97830440000001,27.49984600000001],[94.978255,27.499909800000005],[94.97829540000001,27.499909300000002],[94.9783086,27.5000805],[94.9782882,27.5000718],[94.97827840000001,27.500089999999997],[94.9783306,27.500179500000005],[94.97835120000002,27.5001973],[94.9783713,27.5001879],[94.9783784,27.500584899999996],[94.9783586,27.5006123],[94.9782292,27.5007315],[94.9782505,27.500794300000003],[94.9783233,27.5009016],[94.978385,27.500954900000004],[94.9783837,27.5014512],[94.9783331,27.501452000000004],[94.9782814,27.5013895],[94.97825110000001,27.501390000000004],[94.9782305,27.5013722],[94.97823150000002,27.501426300000006],[94.97828349999999,27.501506800000005],[94.9782533,27.501516300000002],[94.9775248,27.501526599999995],[94.9772316,27.5009803],[94.97686400000002,27.500227399999996],[94.9767493,27.5000395],[94.97658080000001,27.499671900000006],[94.97624550000002,27.499035899999996]]]}"
913,0.21079116836798112,0.1265051897848535,0.04762104214451891,0.07081651978292637,0.05894561105800805,0.2547333349681244,0.3918312138815084,0.6251486829223388,-0.5645590497842847,20913,"{""type"":""Polygon"",""coordinates"":[[[94.9820565,27.507598999999995],[94.9822047,27.5073984],[94.98246040000001,27.506979600000005],[94.98261850000002,27.506769700000003],[94.9828938,27.506883100000003],[94.98286490000001,27.5069648],[94.9828754,27.5069827],[94.9829342,27.5068735],[94.9831581,27.506942499999997],[94.9831693,27.507005600000006],[94.983199,27.506969],[94.98321759999999,27.5068785],[94.9832668,27.5067966],[94.9832761,27.5067513],[94.98333679999999,27.506750500000003],[94.98354,27.506792700000002],[94.98346180000001,27.506947200000003],[94.9834724,27.506974199999995],[94.9835705,27.5068013],[94.9837941,27.5068523],[94.9840376,27.506884899999996],[94.98423080000002,27.5069363],[94.9841051,27.507262999999995],[94.9840365,27.507390300000004],[94.9838589,27.5076455],[94.98344560000002,27.5083012],[94.9832212,27.508205100000005],[94.98296529999999,27.508046299999997],[94.9825369,27.507862899999996],[94.9820568,27.507617100000004],[94.9820565,27.507598999999995]]]}"
914,0.20642458176554845,0.12812722312890307,0.04760443260576924,0.07155919073283135,0.06046916325492893,0.2732480658553055,0.4158790776437608,0.6378849698216705,-0.584599487706586,20914,"{""type"":""Polygon"",""coordinates"":[[[94.9834069,27.499935700000005],[94.9835084,27.499952299999997],[94.9838039,27.500065399999997],[94.9845769,27.50028],[94.9849538,27.50040999999999],[94.9846927,27.501090600000005],[94.984673,27.501118],[94.9845389,27.501544100000004],[94.9844901,27.501644],[94.9844423,27.5017981],[94.98436390000002,27.501943699999998],[94.9842873,27.502188400000005],[94.9838172,27.501933399999995],[94.9836429,27.501809500000004],[94.98352039999999,27.5017481],[94.9834791,27.501703600000003],[94.9834548,27.501478300000002],[94.9834069,27.499935700000005]]]}"
915,0.22157073470803404,0.1388084932096258,0.046809130064671516,0.06599114381997621,0.06382152940578202,0.2289083081958163,0.32714289498034144,0.5648774146133412,-0.5520536645377809,20915,"{""type"":""Polygon"",""coordinates"":[[[94.98121320000001,27.4989472],[94.98123280000002,27.498910800000004],[94.9815244,27.4988074],[94.9819176,27.4987206],[94.981938,27.498729300000004],[94.982044,27.4989985],[94.9817008,27.4990485],[94.9816809,27.4990669],[94.9817016,27.4990937],[94.9816943,27.4992472],[94.98146070000001,27.499205399999997],[94.9812465,27.4991092],[94.9812863,27.4990725],[94.9813054,27.4990091],[94.9812742,27.4989644],[94.98121320000001,27.4989472]]]}"
916,0.26473357351356336,0.17302776717140994,0.05205221671131105,0.07117003457109294,0.07604593008163622,0.2328292018873202,0.30202496442219623,0.5082861688088237,-0.531916978739231,20916,"{""type"":""Polygon"",""coordinates"":[[[94.9802556,27.496334599999997],[94.9803033,27.4961715],[94.98043090000002,27.4959531],[94.9804818,27.4959704],[94.98052290000001,27.496005900000004],[94.98057520000002,27.49609540000001],[94.9806885,27.4962111],[94.9808856,27.496479099999995],[94.98105059999999,27.496648200000003],[94.98108219999999,27.4967199],[94.98091040000001,27.4967314],[94.9807188,27.496770199999997],[94.9804254,27.496774400000003],[94.980413,27.4966482],[94.9803597,27.4964956],[94.9803677,27.496378099999998],[94.9803468,27.4963423],[94.980276,27.4963433],[94.9802556,27.496334599999997]]]}"
917,0.1880238723509767,0.10956491620084517,0.04387530442556585,0.06581955800044041,0.05097964743397256,0.27162927831386097,0.44208797372130404,0.6842073194982349,-0.6097708676911443,20917,"{""type"":""Polygon"",""coordinates"":[[[94.98336930000002,27.498970599999996],[94.9834607,27.4989874],[94.9843259,27.499263799999998],[94.9844784,27.499297700000003],[94.98443100000001,27.499478900000003],[94.98430480000002,27.4997785],[94.9841997,27.500123000000002],[94.9838237,27.5000381],[94.9834064,27.499908699999995],[94.98336930000002,27.498970599999996]]]}"
918,0.25832178896204433,0.16587932382844037,0.058015050783938926,0.08554361964438877,0.07856331664610039,0.26746645177560896,0.358759028164659,0.5400997395005884,-0.5088323649631831,20918,"{""type"":""Polygon"",""coordinates"":[[[94.98651129999999,27.505983200000003],[94.9865194,27.505874799999997],[94.98655800000002,27.5057659],[94.9865883,27.5057655],[94.9866802,27.505809299999996],[94.9869465,27.505985999999993],[94.9871835,27.506217299999992],[94.98724560000001,27.506297600000003],[94.98721580000002,27.506325099999998],[94.98715490000001,27.50631690000001],[94.98695020000001,27.506193500000006],[94.9866033,27.506036],[94.9865519,27.5059916],[94.98651129999999,27.505983200000003]]]}"
919,0.12673194561092335,0.07240961211510387,0.041136496560108704,0.056166693620463996,0.04779317222037492,0.14890900154474473,0.2232165995249237,0.507426738857188,-0.44561115534639034,20919,"{""type"":""Polygon"",""coordinates"":[[[94.9803038,27.4984638],[94.9803131,27.498418499999993],[94.9803531,27.498390900000004],[94.9803735,27.4983996],[94.98049880000002,27.4986144],[94.98058480000003,27.498893],[94.9807081,27.4989995],[94.980728,27.498981200000003],[94.98070750000001,27.498963400000004],[94.9807068,27.498927300000002],[94.9807662,27.4988543],[94.98075449999999,27.4987642],[94.9808655,27.4987446],[94.980997,27.4987427],[94.9809874,27.498769900000003],[94.9810303,27.498904700000004],[94.9809097,27.498951500000004],[94.9807404,27.499107400000003],[94.9806502,27.499153799999995],[94.9806298,27.499145],[94.9805772,27.499037500000004],[94.98050530000002,27.4989753],[94.9804635,27.4989037],[94.9804195,27.4987058],[94.98032440000001,27.4984815],[94.9803038,27.4984638]]]}"
920,0.1386869817346792,0.08517113142567422,0.04375649739496806,0.05484802312277035,0.050756443347025205,0.17230946996582755,0.2632333844321999,0.5403002268084759,-0.5108865486650614,20920,"{""type"":""Polygon"",""coordinates"":[[[94.9804331,27.500032299999997],[94.98050840000002,27.499715300000002],[94.9805473,27.4996245],[94.9805773,27.499605999999996],[94.9807594,27.499603399999998],[94.9808407,27.4996203],[94.98086120000002,27.499638100000002],[94.9806748,27.4999656],[94.9806662,27.500047000000006],[94.98054470000001,27.5000487],[94.9804331,27.500032299999997]]]}"
921,0.201391899247711,0.1250114515025285,0.04473736021706982,0.06446520403960469,0.05295527791107753,0.23293430977119328,0.3699150497241062,0.631739906009687,-0.5674498139224181,20921,"{""type"":""Polygon"",""coordinates"":[[[94.9852912,27.5056757],[94.9854513,27.505574200000005],[94.9855727,27.505572400000002],[94.98578649999999,27.505641600000004],[94.98582680000001,27.505632],[94.98588670000001,27.505586],[94.9860488,27.505592700000005],[94.9861913,27.5056358],[94.9862032,27.505734899999997],[94.9863035,27.505688300000003],[94.98634420000002,27.505696800000006],[94.9863159,27.5058145],[94.9862461,27.505869699999998],[94.9862165,27.5059152],[94.9861356,27.505916400000007],[94.9860533,27.505845300000004],[94.9859218,27.505847199999998],[94.98567750000001,27.5057695],[94.9855557,27.505753200000004],[94.9854242,27.505755000000004],[94.9854043,27.505773400000002],[94.9853638,27.505774000000002],[94.9852918,27.5057118],[94.9852912,27.5056757]]]}"
922,0.16343804136893866,0.09413801099350196,0.04266117442059633,0.06018615331182432,0.05314549918612025,0.22481524670471567,0.3500134705270903,0.6157660412566655,-0.575455385110894,20922,"{""type"":""Polygon"",""coordinates"":[[[94.98026830000002,27.5026969],[94.9802755,27.5025344],[94.9803248,27.502461500000003],[94.98042440000002,27.502369800000004],[94.98046310000001,27.502269999999996],[94.98062590000002,27.502321800000004],[94.9806373,27.502393900000005],[94.98060810000001,27.502457399999997],[94.9805993,27.502529799999998],[94.9805505,27.5026297],[94.9804215,27.502776],[94.9804827,27.5028022],[94.9805232,27.5028016],[94.9805542,27.502837299999996],[94.9806557,27.502853900000005],[94.9807477,27.5029067],[94.9808891,27.5028866],[94.9809202,27.502931300000004],[94.9809206,27.5029494],[94.9806893,27.5030339],[94.98054880000001,27.5030991],[94.9803947,27.5029749],[94.980343,27.502912499999997],[94.98029030000001,27.502795899999995],[94.98026830000002,27.5026969]]]}"
923,0.07980618730067046,0.047359827246783746,0.03966735295621812,0.05167400276774835,0.0444296127596802,0.11735260467813025,0.165487614561193,0.43879579894339243,-0.37414559775507616,20923,"{""type"":""Polygon"",""coordinates"":[[[94.9811068,27.504869],[94.9813269,27.5047305],[94.9814092,27.5048015],[94.98145,27.504818999999998],[94.981663,27.504843000000005],[94.9819477,27.5049202],[94.9818901,27.5050925],[94.98182940000001,27.505093400000003],[94.98180819999999,27.5050395],[94.9817879,27.505039800000002],[94.9817798,27.5051482],[94.98175090000001,27.505229799999995],[94.9817205,27.505230299999997],[94.9816606,27.505276299999995],[94.98158,27.5052955],[94.9812364,27.5053274],[94.9811953,27.5052919],[94.981182,27.5051116],[94.98115,27.505021799999998],[94.9811381,27.504922699999995],[94.9811068,27.504869]]]}"
924,0.225537501645815,0.13646859053777302,0.04795940025453182,0.0692513700459312,0.06587358609914722,0.23685565172332193,0.3358391474556833,0.5645931474372406,-0.5472951309616044,20924,"{""type"":""Polygon"",""coordinates"":[[[94.9796899,27.5054397],[94.9799306,27.5053189],[94.9800916,27.505262500000004],[94.98044300000001,27.5051041],[94.98047350000003,27.505112700000005],[94.9805469,27.505256000000003],[94.9805472,27.505274100000005],[94.9803879,27.505420700000002],[94.9802712,27.505684099999996],[94.9801819,27.505784699999996],[94.98010010000002,27.5057407],[94.979905,27.505581000000003],[94.9796899,27.5054397]]]}"
925,0.22899439635135885,0.135914496343208,0.04735387511736243,0.06922025342035965,0.06215862793978257,0.25269177665501413,0.37524653425938137,0.6048061641555442,-0.5695579244995979,20925,"{""type"":""Polygon"",""coordinates"":[[[94.979865,27.503912000000003],[94.9800154,27.5038377],[94.9801865,27.503781100000005],[94.9806786,27.5035665],[94.98073910000001,27.503556600000003],[94.98077290000002,27.503745699999996],[94.98012020000002,27.504034700000002],[94.9801205,27.504052800000004],[94.9801811,27.504042900000005],[94.9802027,27.5041238],[94.9802543,27.5041772],[94.9802745,27.5041769],[94.9800534,27.5042613],[94.979865,27.503912000000003]]]}"
926,0.24740362615978037,0.15805534479206518,0.05395478579638064,0.07740509944742144,0.07567022151164134,0.2593304608042604,0.35101430172158665,0.5483720350876538,-0.540122897886519,20926,"{""type"":""Polygon"",""coordinates"":[[[94.98246239999999,27.501447299999995],[94.9825128,27.501437600000003],[94.98285810000002,27.501504899999993],[94.98295189999999,27.5016569],[94.9831569,27.5017984],[94.9832078,27.5018157],[94.9832208,27.501978],[94.9826738,27.5019497],[94.9826095,27.5017521],[94.9825781,27.5016893],[94.9825265,27.501635900000004],[94.98246239999999,27.501447299999995]]]}"
927,0.156108550966047,0.09280152056013337,0.03948432830851126,0.05434844388915638,0.04218962904315689,0.209100436806459,0.3573223244187253,0.6644452907857866,-0.5866587138791749,20927,"{""type"":""Polygon"",""coordinates"":[[[94.9824215,27.505942299999997],[94.9824514,27.505914799999992],[94.9824817,27.505914300000004],[94.9825023,27.505932099999995],[94.9825712,27.5058228],[94.9826624,27.5058305],[94.98269330000001,27.505857200000005],[94.9826843,27.5059205],[94.98277630000001,27.5059733],[94.98281870000001,27.506081],[94.98278950000001,27.506144600000002],[94.9828721,27.5062337],[94.98289229999999,27.506233400000003],[94.98289300000002,27.5062695],[94.9828435,27.506333300000005],[94.9827425,27.506343800000003],[94.98263050000001,27.5063093],[94.982579,27.506255899999996],[94.9825176,27.506220700000007],[94.9824967,27.5061849],[94.9825352,27.506076],[94.9824324,27.505987200000003],[94.9824215,27.505942299999997]]]}"
