B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,poly_id,.geo,tea_label
0.1893550163370699,0.1068322242144166,0.0359366868608041,0.0542626833018109,0.0396323752219906,0.2347817733335302,0.4040614140685797,0.7124232003391072,-0.6236223838303463,22534,"{""type"":""Polygon"",""coordinates"":[[[94.9179315,27.432534199999996],[94.91795140000002,27.4325159],[94.91802230000002,27.4325239],[94.9180817,27.4324509],[94.9181121,27.432450500000005],[94.9181631,27.4324769],[94.9183146,27.432465700000005],[94.91836579999999,27.4325011],[94.91836720000002,27.432582299999996],[94.9183094,27.432745600000004],[94.9183106,27.432817800000002],[94.9182408,27.432872899999996],[94.9181485,27.432802000000002],[94.9180163,27.432758700000004],[94.9179333,27.432642499999996],[94.9179315,27.432534199999996]]]}",1
0.1998334676625204,0.1046723496878035,0.0452673560632056,0.0708686733762042,0.0497207081834758,0.3226039193965896,0.5316620043178069,0.7318063672229655,-0.6389048696526188,1933,"{""type"":""Polygon"",""coordinates"":[[[95.2540793,27.392804099999996],[95.2540891,27.3927859],[95.2541695,27.3927665],[95.2544222,27.392762400000006],[95.254615,27.392795400000008],[95.25506,27.392806300000004],[95.255456,27.3928901],[95.25560800000001,27.3929057],[95.25560830000002,27.3929237],[95.2555786,27.3929513],[95.25557910000002,27.392978400000004],[95.255408,27.3930172],[95.2552377,27.393092200000005],[95.2551469,27.3931027],[95.2550843,27.3930044],[95.254994,27.393042000000005],[95.2540947,27.3930655],[95.2540793,27.392804099999996]]]}",1
0.1896782950670309,0.0986920005024355,0.0426977735737191,0.0617890295553539,0.0437584529793809,0.2813107148052727,0.4854715961182512,0.7310005095720942,-0.6394940383000478,9822,"{""type"":""Polygon"",""coordinates"":[[[95.2793342,27.387403299999995],[95.2793682,27.387086899999996],[95.2794422,27.3867518],[95.2793929,27.386319499999995],[95.2795235,27.3862812],[95.2796528,27.386179900000002],[95.27974290000002,27.3861333],[95.2800146,27.386074699999998],[95.2803659,27.385951599999995],[95.2805974,27.3859027],[95.2806599,27.385992],[95.2806406,27.3860374],[95.28037390000001,27.386339500000002],[95.28020540000001,27.386504700000003],[95.2797118,27.3870813],[95.2795236,27.387273900000004],[95.2794154,27.387419999999995],[95.2793754,27.3874387],[95.2793342,27.387403299999995]]]}",1
0.1777863387394459,0.0945079509420656,0.0390494938304833,0.0574378223564894,0.0434038990102082,0.2467725020166206,0.4181865513084233,0.7000159430046508,-0.6212349242884643,11212,"{""type"":""Polygon"",""coordinates"":[[[94.9495113,27.4993049],[94.9495383,27.499115],[94.9495239,27.498871500000003],[94.94954380000001,27.498853200000006],[94.94969530000002,27.498833],[94.9500075,27.4987474],[94.9501465,27.499169600000002],[94.9498039,27.4992556],[94.9495113,27.4993049]]]}",1
0.162774267333855,0.0876778042443641,0.0358147564434968,0.049944207595843,0.0363872253665382,0.2228309737518429,0.3969751675014553,0.7171630198317792,-0.6321182057472151,2775,"{""type"":""Polygon"",""coordinates"":[[[95.16867339999999,27.5428511],[95.16870360000001,27.5428416],[95.1696445,27.542808799999996],[95.1696365,27.542917199999998],[95.1686754,27.542950300000005],[95.16867339999999,27.5428511]]]}",1
0.1667795654137244,0.0813620088837207,0.0368155524471178,0.0508841831350898,0.0373689236884045,0.2745271010160472,0.4844875358134152,0.7593487993754519,-0.6864245198585024,11238,"{""type"":""Polygon"",""coordinates"":[[[94.9527011,27.497112200000004],[94.9530941,27.4970164],[94.9531449,27.4970247],[94.9531661,27.497078600000002],[94.9531648,27.497006399999997],[94.95336669999999,27.4969765],[94.9533795,27.497129700000006],[94.95346320000003,27.497282000000002],[94.95345430000002,27.497354299999998],[94.9534344,27.497372600000002],[94.9534365,27.497489900000005],[94.9534792,27.4976157],[94.9535138,27.497858899999997],[94.9532816,27.497889200000003],[94.95299970000002,27.497974400000007],[94.95286200000001,27.4976244],[94.9527011,27.497112200000004]]]}",1
0.1749369773396545,0.0852116538347457,0.0375314293260887,0.0564296996646146,0.0384213834296537,0.2855029536427881,0.4998982594535453,0.7613670960365754,-0.668688752567774,10898,"{""type"":""Polygon"",""coordinates"":[[[94.9430436,27.4929425],[94.9430838,27.4929239],[94.9433159,27.4928846],[94.94357770000002,27.492808700000005],[94.94387010000001,27.492750500000003],[94.9439679,27.4931282],[94.94396880000001,27.493182299999997],[94.9432403,27.493192500000003],[94.9431687,27.493148300000005],[94.9430436,27.4929425]]]}",1
0.1652164287970098,0.078897902602461,0.0365225352354767,0.0566833804290689,0.033092852151546,0.2794485911611518,0.5111815616328623,0.7878581427638761,-0.6623025674640104,12108,"{""type"":""Polygon"",""coordinates"":[[[94.8806827,27.3515438],[94.8807126,27.3515163],[94.88081340000001,27.351496900000004],[94.8809752,27.351503800000003],[94.8810148,27.3514581],[94.8810135,27.351376899999998],[94.88105240000002,27.3512861],[94.88115190000002,27.351194500000002],[94.8812427,27.351184300000003],[94.8812727,27.3511658],[94.8814344,27.3511636],[94.88151550000002,27.351180599999996],[94.8815961,27.351161500000007],[94.8817375,27.3511596],[94.8818597,27.351212099999998],[94.8819008,27.351247600000004],[94.88193270000001,27.3513465],[94.8819465,27.3515629],[94.88196819999999,27.351652800000004],[94.8819483,27.351671200000002],[94.8817464,27.3516829],[94.881422,27.351624099999995],[94.8812096,27.351617899999997],[94.8810778,27.351592600000004],[94.8809868,27.3515939],[94.880947,27.351630500000002],[94.88084600000002,27.351631900000005],[94.8807034,27.3515706],[94.8806827,27.3515438]]]}",0
0.2002778666209425,0.0982675017682179,0.0439660407130885,0.0691674920219954,0.043778827832238,0.3207840703524968,0.5523833347273233,0.7601507248289923,-0.6449437485053411,212,"{""type"":""Polygon"",""coordinates"":[[[95.2553015,27.234952499999995],[95.25533139999999,27.234934000000003],[95.2555725,27.234876000000003],[95.2557227,27.234810399999994],[95.25622400000002,27.234639900000005],[95.256364,27.234574500000004],[95.2564646,27.2345548],[95.2564567,27.2346632],[95.2563713,27.234935299999997],[95.25631570000002,27.2351799],[95.2562652,27.2351807],[95.25537310000001,27.2349965],[95.2553019,27.234970599999993],[95.2553015,27.234952499999995]]]}",1
0.1719132887188308,0.0806091072718878,0.035915974786338,0.0551719247914194,0.0351784997801525,0.2861093078144981,0.5104073494077338,0.7801593537641743,-0.6759125841338816,22338,"{""type"":""Polygon"",""coordinates"":[[[94.90467440000002,27.434503],[94.9047631,27.4343664],[94.904802,27.4342757],[94.9049306,27.4341114],[94.9049694,27.4340116],[94.9050091,27.43396600000001],[94.9050602,27.434001399999996],[94.9050609,27.43403749999999],[94.90502180000001,27.434119200000005],[94.90502380000001,27.434236500000004],[94.90507500000001,27.4342719],[94.90513570000003,27.434271100000004],[94.90518580000001,27.434243300000002],[94.9052973,27.434259899999997],[94.9053112,27.4344763],[94.9052425,27.434603599999996],[94.9051921,27.434613300000002],[94.9051511,27.434577700000002],[94.9049893,27.434580000000004],[94.9048972,27.434518],[94.9048466,27.4345187],[94.9048166,27.434537199999998],[94.90467480000001,27.434530100000003],[94.90467440000002,27.434503]]]}",1
