poly_id,tea_probability,tea_fraction,n_pixels
12251,0.008661724,0.0,47
12252,0.014578465,0.0,18
12253,0.016141044,0.0,18
12254,0.015641956,0.0,18
12255,0.01588586,0.0,66
12256,0.022044437,0.0,14
12257,0.016250726,0.0,20
12258,0.016577866,0.0,84
12259,0.013656734,0.0,62
12260,0.017715296,0.0,30
12261,0.012466367,0.0,25
12262,0.014008671,0.0,14
12263,0.014126494,0.0,26
12264,0.011970793,0.0,27
12265,0.016466098,0.0,16
12266,0.015575379,0.0,16
12267,0.01650976,0.0,26
12268,0.010193863,0.0,16
12269,0.013188873,0.0,30
12270,0.015271813,0.0,18
12271,0.013165844,0.0,14
12272,0.039968744,0.0,170
12273,0.017751312,0.0,31
12274,0.017015131,0.0,20
12275,0.03150495,0.0,16
12276,0.014294938,0.0,69
12277,0.0155724175,0.0,44
12278,0.022099996,0.0,111
12279,0.016777067,0.0,17
12280,0.015293004,0.0,58
12281,0.015839882,0.0,14
12282,0.039660085,0.0,85
12283,0.012753777,0.0,34
12284,0.013716745,0.0,36
12285,0.015577739,0.0,14
12286,0.042117484,0.0,39
12287,0.017565515,0.0,46
12288,0.014743139,0.0,21
12289,0.041629445,0.0,14
12290,0.021262825,0.0,222
12291,0.0168868,0.0,18
12292,0.04173701,0.0,28
12293,0.014433638,0.0,45
12294,0.018084606,0.0,63
12295,0.015718464,0.0,75
12296,0.014780765,0.0,44
12297,0.016466796,0.0,56
12298,0.016593687,0.0,28
12299,0.0151966605,0.0,534
12300,0.016483972,0.0,49
12301,0.010499609,0.0,36
12302,0.016004533,0.0,13
12303,0.01971374,0.0,193
12304,0.015444738,0.0,63
12305,0.013754584,0.0,20
12306,0.021264285,0.0,41
12307,0.015937364,0.0,33
12308,0.008902135,0.0,36
12309,0.02961793,0.0,15
12310,0.040716454,0.0,36
12311,0.041082613,0.0,20
12312,0.016175995,0.0,233
12313,0.019618938,0.0,71
12314,0.015313404,0.0,86
12315,0.039053872,0.0,77
12316,0.023939002,0.0,26
12317,0.01634615,0.0,104
12318,0.015581533,0.0,22
12319,0.01452303,0.0,23
12320,0.016357891,0.0,15
12321,0.009071183,0.0,91
12322,0.021315636,0.0,35
12323,0.013858333,0.0,43
12324,0.01694535,0.0,17
12325,0.015221311,0.0,25
12326,0.016295686,0.0,22
12327,0.029434746,0.0,42
12328,0.015525664,0.0,15
12329,0.016419034,0.0,28
12330,0.043459084,0.0,14
12331,0.016808342,0.0,18
12332,0.021551222,0.0,28
12333,0.038674586,0.0,20
12334,0.016589817,0.0,36
12335,0.015240773,0.0,22
12336,0.022285685,0.0,71
12337,0.016215572,0.0,31
12338,0.018806942,0.0,31
12339,0.015597974,0.0,10
12340,0.041349303,0.0,17
12341,0.04262333,0.0,27
12342,0.017227279,0.0,29
12343,0.015649596,0.0,17
12344,0.027752062,0.0,24
12345,0.01915756,0.0,131
12346,0.015494122,0.0,184
12347,0.016319435,0.0,44
12348,0.015948426,0.0,114
12349,0.016471442,0.0,13
12350,0.01605198,0.0,30
12351,0.014856512,0.0,90
12352,0.017135657,0.0,31
12353,0.02953265,0.0,21
12354,0.025514914,0.0,22
12355,0.014020578,0.0,176
12356,0.039091736,0.0,17
12357,0.030806707,0.0,281
12358,0.016904322,0.0,12
12359,0.009229309,0.0,12
12360,0.014176184,0.0,15
12361,0.012143114,0.0,19
12362,0.015080007,0.0,54
12363,0.041370943,0.0,17
12364,0.021081213,0.0,15
12365,0.016240876,0.0,24
12366,0.015562342,0.0,14
12367,0.015865553,0.0,29
12368,0.014905798,0.0,17
12369,0.015782004,0.0,15
12370,0.01754098,0.0,13
12371,0.015321267,0.0,173
12372,0.017543552,0.0,27
12373,0.040574208,0.0,18
12374,0.034917388,0.0,24
12375,0.01620631,0.0,23
12376,0.0155846905,0.0,13
12377,0.017292408,0.0,28
12378,0.015864471,0.0,22
12379,0.014616207,0.0,28
12380,0.029096572,0.0,27
12381,0.016086565,0.0,13
12382,0.02190508,0.0,25
12383,0.015844742,0.0,17
12384,0.009258893,0.0,60
12385,0.01615314,0.0,15
12386,0.009539457,0.0,301
12387,0.01648252,0.0,56
12388,0.016694535,0.0,17
12389,0.01635727,0.0,33
12390,0.014763202,0.0,19
12391,0.01558235,0.0,116
12392,0.009966954,0.0,47
12393,0.015775472,0.0,33
12394,0.021606788,0.0,16
12395,0.016438765,0.0,14
12396,0.02051368,0.0,20
12397,0.02205397,0.0,16
12398,0.012791203,0.0,10
12399,0.01368163,0.0,25
12400,0.011658377,0.0,18
12401,0.009691151,0.0,13
12402,0.010324215,0.0,16
12403,0.028470058,0.0,35
12404,0.02025866,0.0,12
12405,0.015501424,0.0,14
12406,0.011171893,0.0,85
12407,0.02115455,0.0,19
12408,0.010139032,0.0,16
12409,0.021471813,0.0,19
12410,0.011461146,0.0,76
12411,0.010616697,0.0,27
12412,0.011926639,0.0,60
12413,0.025186809,0.0,13
12414,0.015112622,0.0,15
12415,0.022457797,0.0,23
12416,0.01587919,0.0,11
12417,0.040186845,0.0,43
12418,0.02042911,0.0,12
12419,0.01653612,0.0,14
12420,0.022368427,0.0,13
12421,0.015163413,0.0,11
12422,0.013666692,0.0,39
12423,0.0342284,0.0,13
12424,0.015390138,0.0,12
12425,0.014608152,0.0,21
12426,0.029518608,0.0,71
12427,0.014045186,0.0,38
12428,0.025645847,0.0,11
12429,0.033214282,0.0,22
12430,0.011905621,0.0,14
12431,0.021146214,0.0,14
12432,0.012171158,0.0,18
12433,0.01942681,0.0,13
12434,0.03130488,0.0,42
12435,0.019595241,0.0,29
12436,0.022493152,0.0,10
12437,0.0124635855,0.0,23
12438,0.015255586,0.0,23
12439,0.024796192,0.0,14
12440,0.015434805,0.0,12
12441,0.011357113,0.0,14
12442,0.016362585,0.0,16
12443,0.012211224,0.0,15
12444,0.020155806,0.0,12
12445,0.021717602,0.0,30
12446,0.022205977,0.0,22
12447,0.011039096,0.0,15
12448,0.018358868,0.0,37
12449,0.02098672,0.0,11
12450,0.020186186,0.0,24
12451,0.029616829,0.0,19
12452,0.016196666,0.0,24
12453,0.022273388,0.0,45
12454,0.027866548,0.0,61
12455,0.01852715,0.0,11
12456,0.013061164,0.0,36
12457,0.011941784,0.0,26
12458,0.02106404,0.0,15
12459,0.034649625,0.0,36
12460,0.013209161,0.0,22
12461,0.018817749,0.0,12
12462,0.009830815,0.0,77
12463,0.014559683,0.0,10
12464,0.013244945,0.0,12
12465,0.011748857,0.0,56
12466,0.022036707,0.0,23
12467,0.014034834,0.0,13
12468,0.0115092825,0.0,16
12469,0.011514367,0.0,12
12470,0.0125176525,0.0,36
12471,0.012590527,0.0,14
12472,0.021750547,0.0,16
12473,0.01157369,0.0,23
12474,0.012526348,0.0,12
12475,0.01514459,0.0,9
12476,0.011190992,0.0,16
12477,0.038130276,0.0,10
12478,0.021434333,0.0,18
12479,0.012797231,0.0,157
12480,0.014035548,0.0,18
12481,0.015571625,0.0,14
12482,0.011877465,0.0,50
12483,0.020101544,0.0,13
12484,0.013840744,0.0,22
12485,0.010969228,0.0,62
12486,0.022296328,0.0,28
12487,0.013159829,0.0,14
12488,0.013284297,0.0,13
12489,0.024266282,0.0,19
12490,0.021650948,0.0,11
12491,0.014030913,0.0,10
12492,0.011271566,0.0,117
12493,0.010496065,0.0,14
12494,0.021593055,0.0,31
12495,0.020936003,0.0,17
12496,0.020325422,0.0,18
12497,0.014540997,0.0,15
12498,0.0152469175,0.0,17
12499,0.012305106,0.0,14
12500,0.010971628,0.0,38
12501,0.013300746,0.0,50
12502,0.035261475,0.0,11
12503,0.039148014,0.0,12
12504,0.02191977,0.0,11
12505,0.02228742,0.0,13
12506,0.025678495,0.0,31
12507,0.012908399,0.0,130
12508,0.012549313,0.0,15
12509,0.014787476,0.0,9
12510,0.01817717,0.0,13
12511,0.019985499,0.0,37
12512,0.02584747,0.0,20
12513,0.009372301,0.0,18
12514,0.028752731,0.0,19
12515,0.022446353,0.0,14
12516,0.03508517,0.0,539
12517,0.013534826,0.0,16
12518,0.02264585,0.0,14
12519,0.017441036,0.0,14
12520,0.022264408,0.0,11
12521,0.03757862,0.0,28
12522,0.019870155,0.0,22
12523,0.021685125,0.0,13
12524,0.01361624,0.0,20
12525,0.011540268,0.0,26
12526,0.028758973,0.0,47
12527,0.011561144,0.0,370
12528,0.014241569,0.0,12
12529,0.03217999,0.0,33
12530,0.0116229,0.0,142
12531,0.0094914185,0.0,14
12532,0.013804844,0.0,9
12533,0.014237243,0.0,47
12534,0.012745918,0.0,26
12535,0.0114017725,0.0,32
12536,0.018939227,0.0,41
12537,0.012945624,0.0,14
12538,0.016996771,0.0,13
12539,0.020681702,0.0,15
12540,0.012042119,0.0,28
12541,0.012125141,0.0,169
12542,0.011120137,0.0,36
12543,0.015991934,0.0,22
12544,0.022496227,0.0,77
12545,0.018664919,0.0,22
12546,0.0121137155,0.0,12
12547,0.021015864,0.0,26
12548,0.01119943,0.0,37
12549,0.021780333,0.0,11
12550,0.021163702,0.0,22
12551,0.010991331,0.0,15
12552,0.021689488,0.0,21
12553,0.040174223,0.0,54
12554,0.011803633,0.0,23
12555,0.021714313,0.0,16
12556,0.010293438,0.0,46
12557,0.021697804,0.0,10
12558,0.033793885,0.0,13
12559,0.020391122,0.0,12
12560,0.013007109,0.0,13
12561,0.009167974,0.0,13
12562,0.015956316,0.0,15
12563,0.019958062,0.0,37
12564,0.017087955,0.0,15
12565,0.019531451,0.0,15
12566,0.036846075,0.0,12
12567,0.017494531,0.0,14
12568,0.017900564,0.0,32
12569,0.011257743,0.0,20
12570,0.014860341,0.0,25
12571,0.021675887,0.0,14
12572,0.02507392,0.0,17
12573,0.017277328,0.0,19
12574,0.017141804,0.0,34
12575,0.02478161,0.0,27
12576,0.013697881,0.0,13
12577,0.025364114,0.0,12
12578,0.036022715,0.0,16
12579,0.013126423,0.0,15
12580,0.030466354,0.0,17
12581,0.022248296,0.0,14
12582,0.011257411,0.0,26
12583,0.03867423,0.0,13
12584,0.034704883,0.0,12
12585,0.013222246,0.0,16
12586,0.021391356,0.0,17
12587,0.012173585,0.0,222
12588,0.012047914,0.0,92
12589,0.013122013,0.0,8
12590,0.013919751,0.0,34
12591,0.012311945,0.0,20
12592,0.012900223,0.0,33
12593,0.011810984,0.0,151
12594,0.0178654,0.0,94
12595,0.0114701595,0.0,17
12596,0.031909216,0.0,26
12597,0.02253705,0.0,15
12598,0.024661634,0.0,27
12599,0.012396812,0.0,42
12600,0.019538391,0.0,28
12601,0.012169255,0.0,64
12602,0.018290399,0.0,31
12603,0.011437875,0.0,19
12604,0.033504594,0.0,19
12605,0.015882464,0.0,16
12606,0.016938718,0.0,12
12607,0.02048201,0.0,15
12608,0.017296977,0.0,12
12609,0.014079898,0.0,14
12610,0.015283095,0.0,20
12611,0.011327289,0.0,14
12612,0.014134148,0.0,16
12613,0.023863,0.0,13
12614,0.013950355,0.0,20
12615,0.022062419,0.0,18
12616,0.021191329,0.0,24
12617,0.011990835,0.0,114
12618,0.034810923,0.0,17
12619,0.01149158,0.0,200
12620,0.025422538,0.0,70
12621,0.010064052,0.0,21
12622,0.0112578785,0.0,31
12623,0.013403938,0.0,24
12624,0.021556221,0.0,38
12625,0.013157033,0.0,28
12626,0.021857789,0.0,14
12627,0.02173088,0.0,12
12628,0.0107104415,0.0,103
12629,0.012581747,0.0,101
12630,0.0099784415,0.0,16
12631,0.023541726,0.0,37
12632,0.010471455,0.0,55
12633,0.010969605,0.0,12
12634,0.021865353,0.0,46
12635,0.01704984,0.0,45
12636,0.021704312,0.0,16
12637,0.039326005,0.0,13
12638,0.011009341,0.0,13
12639,0.020896304,0.0,13
12640,0.014815754,0.0,18
12641,0.011264859,0.0,13
12642,0.015439777,0.0,14
12643,0.012742139,0.0,24
12644,0.011925319,0.0,13
12645,0.011984189,0.0,17
12646,0.010824917,0.0,32
12647,0.014107336,0.0,26
12648,0.011804498,0.0,22
12649,0.0114545515,0.0,39
12650,0.013794365,0.0,21
12651,0.011681643,0.0,24
12652,0.013226133,0.0,15
12653,0.017994827,0.0,17
12654,0.010279878,0.0,31
12655,0.012882868,0.0,94
12656,0.011912311,0.0,24
12657,0.02132307,0.0,19
12658,0.011741309,0.0,11
12659,0.01114447,0.0,11
12660,0.015408216,0.0,29
12661,0.013620768,0.0,15
12662,0.01714863,0.0,22
12663,0.012319648,0.0,22
12664,0.012443178,0.0,15
12665,0.01261881,0.0,12
12666,0.010735478,0.0,15
12667,0.022575231,0.0,15
12668,0.011795712,0.0,170
12669,0.011559119,0.0,16
12670,0.011459831,0.0,24
12671,0.014950577,0.0,61
12672,0.011286349,0.0,23
12673,0.014436334,0.0,15
12674,0.013345885,0.0,74
12675,0.011831013,0.0,22
12676,0.01368819,0.0,14
12677,0.012364416,0.0,13
12678,0.012486746,0.0,18
12679,0.015306817,0.0,30
12680,0.01643409,0.0,13
12681,0.013179058,0.0,32
12682,0.0122615835,0.0,13
12683,0.009224963,0.0,19
12684,0.020180717,0.0,11
12685,0.0131249465,0.0,175
12686,0.012714867,0.0,12
12687,0.013606607,0.0,27
12688,0.008714037,0.0,9
12689,0.011627964,0.0,13
12690,0.01150678,0.0,12
12691,0.0074564717,0.0,18
12692,0.013555761,0.0,16
12693,0.012347381,0.0,345
12694,0.011503516,0.0,71
12695,0.012855529,0.0,16
12696,0.011945252,0.0,14
12697,0.012224492,0.0,18
12698,0.011385307,0.0,21
12699,0.0127490815,0.0,10
12700,0.011896354,0.0,44
12701,0.012795459,0.0,12
12702,0.013052396,0.0,16
12703,0.0139222285,0.0,24
12704,0.0081522195,0.0,14
12705,0.013433195,0.0,22
12706,0.025333058,0.0,35
12707,0.034827378,0.0,40
12708,0.013284152,0.0,17
12709,0.013595914,0.0,12
12710,0.008330193,0.0,18
12711,0.015148299,0.0,39
12712,0.013992661,0.0,18
12713,0.013596484,0.0,26
12714,0.027559081,0.0,65
12715,0.0132456655,0.0,44
12716,0.022129208,0.0,15
12717,0.009635868,0.0,93
12718,0.012465067,0.0,268
12719,0.011767256,0.0,48
12720,0.015164659,0.0,17
12721,0.012539289,0.0,161
12722,0.013378811,0.0,10
12723,0.009895964,0.0,28
12724,0.013549136,0.0,27
12725,0.012776366,0.0,12
12726,0.01892457,0.0,51
12727,0.0075539383,0.0,13
12728,0.013700886,0.0,18
12729,0.009213624,0.0,29
12730,0.013255959,0.0,13
12731,0.013106739,0.0,18
12732,0.012980054,0.0,27
12733,0.009496512,0.0,11
12734,0.011868097,0.0,212
12735,0.010061422,0.0,14
12736,0.013201028,0.0,44
12737,0.008180236,0.0,33
12738,0.015984163,0.0,16
12739,0.009499968,0.0,62
12740,0.013259351,0.0,50
12741,0.013240358,0.0,25
12742,0.036785945,0.0,15
12743,0.013549912,0.0,11
12744,0.016899513,0.0,86
12745,0.01351354,0.0,24
12746,0.013918338,0.0,29
12747,0.021651188,0.0,51
12748,0.011870887,0.0,24
12749,0.011184656,0.0,53
12750,0.014071294,0.0,14
12751,0.013074276,0.0,21
12752,0.013647675,0.0,15
12753,0.013395328,0.0,36
12754,0.012332663,0.0,382
12755,0.0138399415,0.0,18
12756,0.012878387,0.0,22
12757,0.021459172,0.0,15
12758,0.015041152,0.0,120
12759,0.01263496,0.0,14
12760,0.0149992695,0.0,12
12761,0.013575237,0.0,11
12762,0.013655762,0.0,21
12763,0.021239866,0.0,29
12764,0.012355029,0.0,12
12765,0.0116076395,0.0,24
12766,0.011449207,0.0,18
12767,0.00839857,0.0,21
12768,0.013044654,0.0,227
12769,0.014792485,0.0,51
12770,0.017244985,0.0,22
12771,0.010582426,0.0,14
12772,0.0125296395,0.0,31
12773,0.017264834,0.0,25
12774,0.010337439,0.0,1014
12775,0.011400936,0.0,27
12776,0.013422895,0.0,88
12777,0.01318182,0.0,136
12778,0.011910704,0.0,30
12779,0.013918251,0.0,12
12780,0.013219649,0.0,44
12781,0.01991619,0.0,18
12782,0.013113801,0.0,13
12783,0.009733796,0.0,15
12784,0.009599959,0.0,12
12785,0.013450541,0.0,18
12786,0.008706843,0.0,12
12787,0.011731682,0.0,14
12788,0.012596114,0.0,27
12789,0.019069387,0.0,156
12790,0.013619504,0.0,146
12791,0.009069508,0.0,15
12792,0.011731077,0.0,83
12793,0.008177331,0.0,31
12794,0.012682825,0.0,48
12795,0.013183148,0.0,54
12796,0.012728179,0.0,10
12797,0.011889949,0.0,12
12798,0.0115835015,0.0,22
12799,0.012522657,0.0,180
12800,0.010652318,0.0,28
12801,0.012078799,0.0,16
12802,0.008730865,0.0,32
12803,0.017850084,0.0,12
12804,0.010967892,0.0,16
12805,0.013931372,0.0,27
12806,0.012418187,0.0,14
12807,0.0133659225,0.0,20
12808,0.01115907,0.0,12
12809,0.013992209,0.0,29
12810,0.039526634,0.0,26
12811,0.014466489,0.0,84
12812,0.014537756,0.0,16
12813,0.01363718,0.0,62
12814,0.011669205,0.0,24
12815,0.03053281,0.0,15
12816,0.012704018,0.0,190
12817,0.013825853,0.0,15
12818,0.021712761,0.0,26
12819,0.0086127585,0.0,20
12820,0.015231561,0.0,16
12821,0.012671537,0.0,18
12822,0.010050445,0.0,14
12823,0.012399425,0.0,12
12824,0.012857254,0.0,19
12825,0.009816157,0.0,21
12826,0.012789049,0.0,73
12827,0.013063405,0.0,325
12828,0.01185274,0.0,365
12829,0.011959571,0.0,16
12830,0.012619398,0.0,14
12831,0.022100464,0.0,12
12832,0.01517849,0.0,22
12833,0.010692683,0.0,15
12834,0.010343878,0.0,28
12835,0.01492105,0.0,17
12836,0.010926643,0.0,40
12837,0.009655178,0.0,14
12838,0.011024092,0.0,49
12839,0.009572003,0.0,31
12840,0.012501855,0.0,39
12841,0.011531734,0.0,11
12842,0.012761623,0.0,12
12843,0.012702852,0.0,34
12844,0.014596201,0.0,174
12845,0.010187053,0.0,11
12846,0.014548063,0.0,13
12847,0.013146915,0.0,24
12848,0.01320687,0.0,11
12849,0.009125771,0.0,46
12850,0.011956365,0.0,11
12851,0.018133193,0.0,44
12852,0.014384339,0.0,15
12853,0.0152976075,0.0,12
12854,0.013854122,0.0,17
12855,0.010782763,0.0,74
12856,0.01718533,0.0,10
12857,0.021960253,0.0,19
12858,0.008871893,0.0,15
12859,0.012927188,0.0,58
12860,0.011775723,0.0,10
12861,0.012778842,0.0,28
12862,0.012686991,0.0,109
12863,0.012150065,0.0,74
12864,0.012365119,0.0,35
12865,0.012457686,0.0,65
12866,0.013761146,0.0,28
12867,0.014652628,0.0,21
12868,0.0077536344,0.0,15
12869,0.012331382,0.0,30
12870,0.022465987,0.0,16
12871,0.013366266,0.0,26
12872,0.010965563,0.0,62
12873,0.011822244,0.0,33
12874,0.014991268,0.0,26
12875,0.01222775,0.0,71
12876,0.012403993,0.0,15
12877,0.013157282,0.0,46
12878,0.013155079,0.0,35
12879,0.00872846,0.0,12
12880,0.0101099815,0.0,39
12881,0.008952886,0.0,14
12882,0.016398339,0.0,79
12883,0.009723322,0.0,12
12884,0.013007707,0.0,195
12885,0.009533924,0.0,11
12886,0.016307151,0.0,30
12887,0.012073436,0.0,50
12888,0.020697927,0.0,10
12889,0.0111375125,0.0,38
12890,0.0109482,0.0,64
12891,0.012843134,0.0,14
12892,0.012200117,0.0,11
12893,0.024332663,0.0,45
12894,0.020392796,0.0,26
12895,0.021685123,0.0,27
12896,0.018741332,0.0,17
12897,0.024945727,0.0,60
12898,0.012723366,0.0,18
12899,0.02161018,0.0,14
12900,0.011439152,0.0,14
12901,0.021222696,0.0,31
12902,0.011245321,0.0,15
12903,0.013831237,0.0,28
12904,0.0120002385,0.0,238
12905,0.010904341,0.0,14
12906,0.02038409,0.0,21
12907,0.02181037,0.0,17
12908,0.03425429,0.0,16
12909,0.021255529,0.0,11
12910,0.0186872,0.0,23
12911,0.01312309,0.0,52
12912,0.010519858,0.0,18
12913,0.010727496,0.0,139
12914,0.020737452,0.0,16
12915,0.012867838,0.0,12
12916,0.009550501,0.0,20
12917,0.024857285,0.0,19
12918,0.014839003,0.0,22
12919,0.015298096,0.0,17
12920,0.017733233,0.0,13
12921,0.010463234,0.0,206
12922,0.009788286,0.0,12
12923,0.021117013,0.0,18
12924,0.01428255,0.0,16
12925,0.021264682,0.0,19
12926,0.012832839,0.0,19
12927,0.021102859,0.0,23
12928,0.021994026,0.0,20
12929,0.015537541,0.0,19
12930,0.012446862,0.0,16
12931,0.0396602,0.0,18
12932,0.012415398,0.0,20
12933,0.020521356,0.0,12
12934,0.01352059,0.0,27
12935,0.0076385406,0.0,18
12936,0.021892725,0.0,25
12937,0.020896308,0.0,37
12938,0.020158151,0.0,9
12939,0.019555489,0.0,14
12940,0.010200298,0.0,98
12941,0.020944463,0.0,24
12942,0.010001696,0.0,24
12943,0.010945489,0.0,28
12944,0.021872943,0.0,15
12945,0.010179686,0.0,19
12946,0.026320003,0.0,13
12947,0.019578937,0.0,28
12948,0.013516005,0.0,9
12949,0.021464488,0.0,22
12950,0.013234418,0.0,17
12951,0.021851785,0.0,10
12952,0.00972958,0.0,13
12953,0.009880191,0.0,20
12954,0.010845665,0.0,20
12955,0.02174608,0.0,16
12956,0.018355636,0.0,32
12957,0.021836117,0.0,12
12958,0.0114161065,0.0,29
12959,0.012836069,0.0,16
12960,0.021270532,0.0,31
12961,0.01360392,0.0,175
12962,0.017837053,0.0,42
12963,0.021752862,0.0,25
12964,0.01842434,0.0,80
12965,0.011614304,0.0,17
12966,0.015153488,0.0,13
12967,0.010487884,0.0,17
12968,0.015981974,0.0,15
12969,0.0117647825,0.0,19
12970,0.0209955,0.0,21
12971,0.014813268,0.0,19
12972,0.009160436,0.0,35
12973,0.011591593,0.0,13
12974,0.02041431,0.0,12
12975,0.010069152,0.0,18
12976,0.018685112,0.0,16
12977,0.010008768,0.0,19
12978,0.021314623,0.0,12
12979,0.021281583,0.0,11
12980,0.018588912,0.0,10
12981,0.020783052,0.0,14
12982,0.027614905,0.0,14
12983,0.015415598,0.0,13
12984,0.0205988,0.0,18
12985,0.0214629,0.0,12
12986,0.009798979,0.0,11
12987,0.011020291,0.0,97
12988,0.014527771,0.0,10
12989,0.021548608,0.0,24
12990,0.021937637,0.0,19
12991,0.011909427,0.0,34
12992,0.017429125,0.0,102
12993,0.019983647,0.0,20
12994,0.017466938,0.0,12
12995,0.009624149,0.0,15
12996,0.04082699,0.0,23
12997,0.024868215,0.0,14
12998,0.018425394,0.0,20
12999,0.02804043,0.0,13
13000,0.011113769,0.0,40
13001,0.036616486,0.0,15
13002,0.011509357,0.0,18
13003,0.026159681,0.0,22
13004,0.012910593,0.0,25
13005,0.021944046,0.0,14
13006,0.012035274,0.0,35
13007,0.021603715,0.0,18
13008,0.015768055,0.0,16
13009,0.016338183,0.0,17
13010,0.008735917,0.0,23
13011,0.017669937,0.0,18
13012,0.010910717,0.0,24
13013,0.020130917,0.0,42
13014,0.022226548,0.0,11
13015,0.0124127325,0.0,43
13016,0.016242051,0.0,34
13017,0.007905636,0.0,20
13018,0.019932128,0.0,12
13019,0.016739093,0.0,29
13020,0.021298401,0.0,11
13021,0.01329209,0.0,24
13022,0.020899436,0.0,24
13023,0.00990547,0.0,64
13024,0.0145882685,0.0,51
13025,0.010871907,0.0,127
13026,0.02389087,0.0,21
13027,0.011390745,0.0,16
13028,0.013111865,0.0,49
13029,0.019087078,0.0,15
13030,0.013596178,0.0,16
13031,0.014847864,0.0,81
13032,0.012487565,0.0,12
13033,0.011080185,0.0,10
13034,0.019431697,0.0,15
13035,0.011997941,0.0,22
13036,0.016897922,0.0,13
13037,0.020876875,0.0,13
13038,0.012841006,0.0,15
13039,0.009842542,0.0,31
13040,0.019492622,0.0,14
13041,0.021611523,0.0,31
13042,0.008701945,0.0,8
13043,0.020019414,0.0,11
13044,0.023734497,0.0,16
13045,0.01528601,0.0,31
13046,0.019235995,0.0,31
13047,0.010257933,0.0,12
13048,0.0205685,0.0,23
13049,0.021411369,0.0,15
13050,0.010982591,0.0,28
13051,0.009533156,0.0,24
13052,0.011526152,0.0,25
13053,0.012953817,0.0,57
13054,0.011489092,0.0,246
13055,0.02187405,0.0,20
13056,0.01028502,0.0,23
13057,0.021802586,0.0,15
13058,0.020545429,0.0,22
13059,0.022163995,0.0,15
13060,0.013434595,0.0,34
13061,0.013575568,0.0,30
13062,0.012858878,0.0,75
13063,0.022081047,0.0,16
13064,0.010376692,0.0,16
13065,0.011150148,0.0,288
13066,0.00977192,0.0,9
13067,0.024152003,0.0,42
13068,0.023875285,0.0,30
13069,0.012909669,0.0,21
13070,0.010464599,0.0,23
13071,0.021897065,0.0,34
13072,0.023598945,0.0,14
13073,0.014741547,0.0,353
13074,0.018942837,0.0,17
13075,0.011619112,0.0,108
13076,0.019298727,0.0,23
13077,0.010718447,0.0,27
13078,0.02202913,0.0,25
13079,0.010637343,0.0,19
13080,0.02223324,0.0,19
13081,0.011565621,0.0,15
13082,0.02110998,0.0,13
13083,0.013389281,0.0,126
13084,0.015276358,0.0,19
13085,0.016064487,0.0,12
13086,0.011799983,0.0,22
13087,0.021806732,0.0,23
13088,0.016320195,0.0,39
13089,0.01650553,0.0,13
13090,0.012901294,0.0,181
13091,0.013663844,0.0,17
13092,0.026106896,0.0,12
13093,0.008563345,0.0,18
13094,0.011221782,0.0,44
13095,0.010287538,0.0,138
13096,0.011845322,0.0,17
13097,0.009629917,0.0,28
13098,0.023111854,0.0,18
13099,0.0135668665,0.0,16
13100,0.022485446,0.0,13
13101,0.00815585,0.0,24
13102,0.018086147,0.0,14
13103,0.012888765,0.0,58
13104,0.021426233,0.0,26
13105,0.012241326,0.0,19
13106,0.02129061,0.0,35
13107,0.018207958,0.0,43
13108,0.013789467,0.0,31
13109,0.012353562,0.0,14
13110,0.034411076,0.0,14
13111,0.021714645,0.0,25
13112,0.008593592,0.0,8
13113,0.012761849,0.0,257
13114,0.008969019,0.0,24
13115,0.027424999,0.0,24
13116,0.020261865,0.0,12
13117,0.016741483,0.0,14
13118,0.020787813,0.0,12
13119,0.01674693,0.0,16
13120,0.012415741,0.0,16
13121,0.010706571,0.0,29
13122,0.011510227,0.0,18
13123,0.013037161,0.0,93
13124,0.020652493,0.0,17
13125,0.011390291,0.0,8
13126,0.014429251,0.0,15
13127,0.013974354,0.0,14
13128,0.011005207,0.0,23
13129,0.012123884,0.0,12
13130,0.023160415,0.0,22
13131,0.017015107,0.0,13
13132,0.0137939,0.0,11
13133,0.023767428,0.0,19
13134,0.019477231,0.0,11
13135,0.022585679,0.0,16
13136,0.021865215,0.0,9
13137,0.013193596,0.0,37
13138,0.037816018,0.0,20
13139,0.017142342,0.0,15
13140,0.020583939,0.0,28
13141,0.016337786,0.0,10
13142,0.020859288,0.0,16
13143,0.011825491,0.0,12
13144,0.014417676,0.0,110
13145,0.01148077,0.0,12
13146,0.017445944,0.0,13
13147,0.011473661,0.0,20
13148,0.010671909,0.0,80
13149,0.010501779,0.0,19
13150,0.011530628,0.0,46
13151,0.033471588,0.0,12
13152,0.011304988,0.0,13
13153,0.021971157,0.0,18
13154,0.01255625,0.0,41
13155,0.02706863,0.0,23
13156,0.02064899,0.0,12
13157,0.030842856,0.0,16
13158,0.030233962,0.0,15
13159,0.03031028,0.0,18
13160,0.010514734,0.0,33
13161,0.017838387,0.0,18
13162,0.0113422135,0.0,24
13163,0.012198126,0.0,72
13164,0.027304253,0.0,20
13165,0.01124987,0.0,250
13166,0.013134268,0.0,70
13167,0.0108504025,0.0,23
13168,0.011854347,0.0,118
13169,0.017871406,0.0,11
13170,0.012962003,0.0,45
13171,0.012549193,0.0,23
13172,0.019377444,0.0,14
13173,0.027941357,0.0,28
13174,0.012710001,0.0,215
13175,0.010267836,0.0,15
13176,0.027715636,0.0,11
13177,0.0130948555,0.0,27
13178,0.020339457,0.0,18
