system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,poly_id,tea,.geo
44,0.18329783278759998,0.11056975990575905,0.05143020714744246,0.07668418398401292,0.06159185725199089,0.2534315763681118,0.3859265454907517,0.6040298061979535,-0.5293418408232045,44,1,"{""type"":""Polygon"",""coordinates"":[[[95.12440279700662,27.31451401183594],[95.12569594337636,27.31813090300595],[95.12518753713498,27.31935303339387],[95.12530486165222,27.319705006945593],[95.12328806873676,27.323284625334583],[95.1156895885884,27.322437312800055],[95.1173719431375,27.315198443265825],[95.11812038175898,27.314730669127407],[95.11849499730543,27.31291412342732],[95.11991184312492,27.310332858342388],[95.12065283720294,27.310332858342388],[95.12102740563796,27.31139956410303],[95.1226722496353,27.311904417211135],[95.12441207767934,27.31304796950434],[95.12515538666992,27.313962811338897],[95.12440279700662,27.31451401183594]],[[95.12195344024896,27.318594198126352],[95.12098142079974,27.317565001062473],[95.12197181118366,27.317638914098552],[95.12195344024896,27.318594198126352]],[[95.12312558134948,27.315449429320054],[95.12289687089084,27.317707945099126],[95.12197181118366,27.317638914098552],[95.1219820290563,27.317107580145198],[95.12286828208352,27.315420840512726],[95.12026670061648,27.316993224915873],[95.11978069089187,27.314734709136808],[95.11978069089187,27.314334465834182],[95.12112436483639,27.31399140014623],[95.12172472979033,27.312876436660357],[95.12275392685419,27.31390563372424],[95.12429772245001,27.314220110604875],[95.12440279700662,27.31451401183594],[95.12312558134948,27.315449429320054]]]}"
45,0.17994694537250566,0.10663723954703529,0.04998976997724194,0.07331405223651181,0.05913485751645308,0.25361495356571157,0.39324529890243687,0.622157182213734,-0.5491512857531767,45,1,"{""type"":""Polygon"",""coordinates"":[[[95.07281444941593,27.31561320225528],[95.06944871964745,27.306993650409154],[95.06690389957859,27.304941376160077],[95.0744562688152,27.29172472999602],[95.07971009089283,27.29156054805609],[95.08299372969135,27.29656809722384],[95.08225491096171,27.299933826992334],[95.07659063403423,27.31044147114761],[95.07831454440345,27.31142656278716],[95.08102354641225,27.316598293894838],[95.07971009089285,27.318158022324138],[95.07765781664375,27.31791174941425],[95.07281444941593,27.31561320225528]]]}"
46,0.20115399941847723,0.1269390579172933,0.057300375122309115,0.08264643097299747,0.07285018582979588,0.25600129674797306,0.3635740873128181,0.5612556262990559,-0.5124474979010758,46,1,"{""type"":""Polygon"",""coordinates"":[[[95.08162176346718,27.317158765658533],[95.07793713278974,27.31005866902914],[95.08499922093337,27.300680504488067],[95.08748139276203,27.297475675038402],[95.08732429327921,27.29423942569218],[95.0938917700635,27.296461556729568],[95.09186924150366,27.31864195326908],[95.08573423820549,27.3163497542346],[95.08162176346718,27.317158765658533]]]}"
47,0.1865961363541303,0.11271835802956019,0.05169144726121994,0.07551416983038452,0.06064462991627608,0.26052874982647867,0.4032435078581586,0.6217457479826669,-0.5482329395147681,47,1,"{""type"":""Polygon"",""coordinates"":[[[95.0584380954075,27.30751803379216],[95.05934791815157,27.308427856536245],[95.05866555109353,27.312294603198595],[95.05767990978742,27.31695744476201],[95.05601190142328,27.320483007895334],[95.05328243319103,27.325259577301757],[95.04933986796668,27.326055672202827],[95.0450561192133,27.325676579392795],[95.04327438300614,27.32560076083079],[95.03986254771583,27.324122298871654],[95.03906645281475,27.32423602671467],[95.03758799085561,27.32343993181359],[95.0327735121682,27.326017762921825],[95.03125714092805,27.323894843185634],[95.03273560288719,27.322530109069504],[95.03576834536746,27.321885651292455],[95.03667816811155,27.321127465672387],[95.03645071242552,27.32029346149031],[95.0395213641868,27.31972482227526],[95.04190964889001,27.320217642928306],[95.04528357489932,27.31953527587024],[95.04843004522259,27.31695744476201],[95.05028759999176,27.31525152711686],[95.0507046020828,27.31290115169465],[95.05263797541397,27.311953419669564],[95.0584380954075,27.30751803379216]]]}"
48,0.14816324833967123,0.07553743019879422,0.037997428935017286,0.05590511722253263,0.03793807380493854,0.2578395018367053,0.45643306421561086,0.7394974766293627,-0.6390453869958198,48,0,"{""type"":""Polygon"",""coordinates"":[[[95.02440307032934,27.35540598111256],[95.02508665064506,27.353801539182303],[95.02376139453082,27.346313842136915],[95.02866484215349,27.344458483577004],[95.03423091783323,27.34651263055405],[95.04132103804434,27.342536862211364],[95.04125477523864,27.336838260920185],[95.03529112272462,27.329151775457667],[95.04251376854717,27.328555410206263],[95.04701963933553,27.333127543800355],[95.04867620947832,27.335049165165973],[95.04655579969555,27.33842856825726],[95.04973641436969,27.33942251034293],[95.04964097243924,27.35148205640104],[95.04921598177681,27.35350076204755],[95.04721852566342,27.35568946395902],[95.04556106207997,27.357984413536105],[95.04392484802966,27.358536901397255],[95.04133240498886,27.35836690513229],[95.0388462096137,27.357368177075596],[95.03810247595449,27.35765705715426],[95.03552981762112,27.35836453819593],[95.03385758970444,27.35958655090428],[95.03012723512107,27.359393601529277],[95.02440307032934,27.35540598111256]]]}"
49,0.19907392562989526,0.1233343706335541,0.05718667084923779,0.08403276757285626,0.0686299523364779,0.2614213181953579,0.3855616688457836,0.5792885992286957,-0.5072771530290712,49,1,"{""type"":""Polygon"",""coordinates"":[[[95.03701362332228,27.336498872885933],[95.03848213219496,27.338177168740415],[95.03622692214049,27.340799506013056],[95.03428639255874,27.343264503049323],[95.0325556499588,27.34357918352204],[95.02961863221346,27.3417435474312],[95.02736342215898,27.34195333441301],[95.02269566181371,27.342372908376632],[95.02054534525016,27.344051204231118],[95.02038800501379,27.348037156885514],[95.02133204643194,27.350764387649054],[95.0228005553046,27.3527049172308],[95.0228005553046,27.35364895864895],[95.02143693992284,27.354960127285267],[95.01944396359565,27.355746828467055],[95.01750343401389,27.35569438172161],[95.01692651981392,27.352757363976256],[95.0139370553231,27.351655982321752],[95.01299301390497,27.350554600667245],[95.01231120621406,27.34625396754013],[95.01168184526864,27.344313437958377],[95.01037067663232,27.34095684624941],[95.00937418846873,27.33838695572223],[95.00932174172327,27.33544993797688],[95.01100003757776,27.3348730237769],[95.01231120621406,27.33267026046789],[95.01708386005026,27.330677284140688],[95.02117470619557,27.329943029704346],[95.02369214997731,27.32931366875891],[95.02710118843173,27.329103881777105],[95.02904171801347,27.328317180595313],[95.03099381006699,27.324278352744056],[95.03250535461433,27.325946263968703],[95.03187988790508,27.33042877538498],[95.03438175474207,27.33449430899509],[95.03701362332228,27.336498872885933]]]}"
50,0.1816285083945953,0.10359565506441831,0.04156521329705657,0.059373267785876246,0.04816609195324984,0.25412223971519354,0.41755555135335176,0.6813194276467947,-0.6192317454616958,50,1,"{""type"":""Polygon"",""coordinates"":[[[95.17538291851464,27.404744682364548],[95.16661605975509,27.410446152005623],[95.16043694599898,27.41260884182025],[95.15750186696485,27.41260884182025],[95.15363992086728,27.41090958553733],[95.1480787184868,27.411990930444645],[95.14653394004777,27.41106406338123],[95.14359886101363,27.41137301906904],[95.13726526941366,27.4160073543861],[95.13479362391121,27.415852876542196],[95.13201302272097,27.417552132825122],[95.12466716370822,27.41617556077324],[95.12044821986288,27.4192393176133],[95.11743468854479,27.41928954313527],[95.11562656975394,27.417632100910318],[95.1114076259086,27.418586385827716],[95.10703800549739,27.420545181184476],[95.10578236744816,27.422755104151076],[95.10332131687171,27.422453751019265],[95.10201545330054,27.42416141876619],[95.09860011780671,27.426069988600982],[95.09699290110372,27.428380362611517],[95.09392914426367,27.43048983453419],[95.0891074941547,27.432850434066694],[95.0868975711881,27.43420652315984],[95.08579260970481,27.435462161209045],[95.08508945239726,27.4352110335992],[95.08508945239726,27.434256748681804],[95.08388403987003,27.43425674868181],[95.08393426539197,27.430941864231905],[95.08212614660113,27.43069073662206],[95.08212614660113,27.42978667722663],[95.0868975711881,27.429435098572853],[95.09332643800003,27.424412546376026],[95.09242237860461,27.423106682804857],[95.09588793962043,27.42180081923368],[95.10081004077331,27.417180071212613],[95.10392402313535,27.414166539894513],[95.0963004763675,27.41452082373603],[95.09375449889711,27.40901600758384],[95.09230948465716,27.40991054020857],[95.08728633991831,27.40495620567161],[95.08405226042889,27.398281616087093],[95.0835017788137,27.392432748925405],[95.08646061749548,27.389680340849317],[95.09568118455039,27.390093202060726],[95.10586509443192,27.386790312369417],[95.1077917800852,27.391951077512083],[95.10528825154418,27.392864622998484],[95.10791328174315,27.396933419806903],[95.10784765598818,27.401002216615332],[95.11211333006153,27.40402100134416],[95.11716651319456,27.403102240774512],[95.11972591763858,27.400083456045685],[95.12477910077162,27.40205222869492],[95.11198207855158,27.409271061742118],[95.10738827570336,27.403102240774512],[95.10489449701433,27.404480381628982],[95.10561638031906,27.407171037582934],[95.11073518920706,27.410321073821713],[95.11084701134007,27.411768097313736],[95.11575015007817,27.412496942261285],[95.11734035723649,27.40918401068148],[95.1274116692391,27.408786458891907],[95.1274116692391,27.407925096681154],[95.12668282429154,27.40428087194337],[95.12496009987005,27.401630526679526],[95.12535765165961,27.399311474573665],[95.12886935913421,27.398516370994514],[95.1305258249241,27.398317595099726],[95.1355614809254,27.39646235341503],[95.13880815387361,27.39758875015217],[95.14251863724299,27.397787526046955],[95.14450639619088,27.39811881920494],[95.14742177598112,27.397124939730997],[95.14967456945537,27.397389974257376],[95.15020463850814,27.397920043310148],[95.14907824177101,27.400106578152815],[95.14993960398175,27.401166716258356],[95.15530655314105,27.400040319521217],[95.16173364040586,27.40083542310038],[95.16822698630227,27.400305354047603],[95.16935338303942,27.398781405520893],[95.17273257325083,27.401498009416336],[95.17544917714625,27.403552026995815],[95.17538291851464,27.404744682364548]]]}"
51,0.1860340579535223,0.10314108863077392,0.04181182908486538,0.06023877999909652,0.04650454255057461,0.2592467237268292,0.4343665180870238,0.6954889158227364,-0.6210678797004109,51,1,"{""type"":""Polygon"",""coordinates"":[[[94.98865140634366,27.39155809357433],[94.98879794774646,27.393267743273533],[94.98547634261658,27.393218896139267],[94.9853298012138,27.394586615898632],[94.98166626614406,27.39580779425521],[94.98098240626437,27.39404929742174],[94.97863774381975,27.396735889806205],[94.97590230430102,27.39649165413489],[94.97570691576398,27.395368170046844],[94.9734111004536,27.39556355858389],[94.9698452596524,27.39556355858389],[94.96159009396197,27.393218896139267],[94.96032006847112,27.3892134311297],[94.96085738694802,27.385354507522923],[94.96305550798985,27.38594067313408],[94.96398360354084,27.384426411971923],[94.96613287744842,27.384963730448824],[94.96588864177711,27.3856475903285],[94.96740290293926,27.385989520268343],[94.96789137428189,27.384524106240445],[94.97018718959225,27.385598743194233],[94.97121297941179,27.383302927883875],[94.9726295463054,27.383791399226507],[94.97165260362014,27.385989520268343],[94.97546268009265,27.38745493429623],[94.97560922149545,27.38579413173129],[94.98215473748668,27.385305660388656],[94.98362015151457,27.38745493429623],[94.98581827255643,27.38852957125002],[94.98537864834806,27.389897291009387],[94.98865140634366,27.39155809357433]]]}"
52,0.17615428352014958,0.09582160572795224,0.04043215726453962,0.0592593382738054,0.04396526080048349,0.2728962096929599,0.4629827543287414,0.7199234172777241,-0.6400247414433181,52,1,"{""type"":""Polygon"",""coordinates"":[[[95.04929437809167,27.411293036098176],[95.05254320182888,27.40575405792325],[95.05765610475957,27.40559427970667],[95.06282226709581,27.407405099494625],[95.0646863462893,27.412677780641907],[95.06644390667172,27.413050596480602],[95.0675623541878,27.417950461789186],[95.06830798586522,27.41789720238366],[95.06644390667172,27.420347135037943],[95.07086443733054,27.41933520633292],[95.07358066701248,27.427377376567655],[95.06958621159788,27.429028418139026],[95.06569827499433,27.42988056862748],[95.0620233760129,27.429241455761144],[95.05834847703144,27.427963230028467],[95.05648439783796,27.42860234289481],[95.0540877245892,27.42625892905157],[95.04929437809167,27.411293036098176]]]}"
53,0.1961235236870411,0.11153096075139016,0.043609211749371435,0.06473069610639287,0.05219592726556703,0.2722135653073403,0.43744348839708785,0.6762134776582739,-0.6124752845370304,53,1,"{""type"":""Polygon"",""coordinates"":[[[95.0430108587235,27.43082188779835],[95.04296569033627,27.429715437232918],[95.04090302938157,27.429192075498143],[95.03979473394322,27.42888421565416],[95.03874801047368,27.428607141794572],[95.03696242337857,27.429623079279725],[95.03302181737556,27.42900735959175],[95.03293714205425,27.42839238537695],[95.03052123781188,27.4284407034618],[95.02931328569069,27.429552019413283],[95.02689738144832,27.429793609837525],[95.02752551655135,27.42742602368],[95.02539952081806,27.426894524746682],[95.02346679742415,27.427087797086074],[95.017185446394,27.426749570492134],[95.01612244852736,27.433514102370776],[95.0198429410606,27.433900647049555],[95.02250043572721,27.43414223747379],[95.02201725487875,27.43564009810406],[95.02182398253936,27.437911048091895],[95.02018116765453,27.438104320431282],[95.02090593892724,27.440326952334264],[95.0197463048909,27.44066517892819],[95.01829676234549,27.43815263851613],[95.01636403895158,27.438442547025208],[95.01438299747284,27.43752450341311],[95.01162886663654,27.435591780019212],[95.01382345955206,27.43031317834438],[95.01359213150671,27.4277685698456],[95.01538492385814,27.425860113471526],[95.01699469680196,27.422020881349063],[95.02042805646074,27.42003823703905],[95.01975105596465,27.415250876388065],[95.02318441562343,27.415927876884165],[95.02308770126685,27.415057447674894],[95.02710134706516,27.411817516729272],[95.02700463270857,27.410947087520004],[95.02661777528222,27.40857758578365],[95.02869713394881,27.407417013504627],[95.0315985646464,27.408190728357315],[95.03140513593321,27.414718947426845],[95.03309763717346,27.415831162527574],[95.02831027652248,27.42003823703905],[95.02753656166979,27.41936123654296],[95.02603748914272,27.41742694941124],[95.0240064876544,27.418442450155386],[95.02347455869321,27.42095702342662],[95.02502198839858,27.42197252417077],[95.02893891984027,27.421392238031245],[95.03512863866177,27.41940959372124],[95.03846528396396,27.41655652020197],[95.0389488557469,27.418249021442215],[95.0428657871886,27.416701591736846],[95.04513857456837,27.41694337762831],[95.04789493373106,27.42008659421734],[95.04770150501788,27.42424531155053],[95.04712121887839,27.428935957844928],[95.0430108587235,27.43082188779835]]]}"
54,0.17706319859694977,0.09548784221905716,0.036664766113081594,0.05356487332592625,0.04030785915129997,0.25544321167896084,0.4389084007005593,0.7246705401231389,-0.6505070041308942,54,1,"{""type"":""Polygon"",""coordinates"":[[[95.1265718703536,27.488502924221432],[95.12631755337925,27.48845206082656],[95.1263345078442,27.487926472412877],[95.1258513055929,27.487655200973553],[95.12479165153306,27.487494133556464],[95.12503749127495,27.486036049570124],[95.12588521452282,27.486273412079527],[95.12625821275188,27.485357870971825],[95.12735177574164,27.48572239196841],[95.12906417670236,27.486137776359865],[95.13014078522714,27.486468388426534],[95.12937783430405,27.489528669351362],[95.1265718703536,27.488502924221432]]]}"
55,0.18244443756691847,0.09890498959969944,0.03791140584024565,0.05632734549087333,0.04285174015925565,0.272991372820474,0.46129140061212504,0.7274426119589592,-0.6565565245527164,55,1,"{""type"":""Polygon"",""coordinates"":[[[95.10929515512991,27.521929260520995],[95.10854759015687,27.516746143374682],[95.11091487923814,27.514279178963694],[95.110964716903,27.51298339967711],[95.11143817471925,27.51151318856349],[95.11736885683861,27.514503448455603],[95.11799182764946,27.519836078596526],[95.11682064252504,27.52172990986153],[95.11425400278432,27.523872929450864],[95.10929515512991,27.521929260520995]]]}"
56,0.190173685712895,0.11362015290205785,0.0418958493040367,0.06094080062666388,0.04970552360489571,0.24745882218062637,0.40072522463872434,0.6616064034284864,-0.6004690799900232,56,1,"{""type"":""Polygon"",""coordinates"":[[[95.15073222945084,27.54166642600052],[95.15490669854671,27.541752497528275],[95.1573597370876,27.540332317320406],[95.15951152528133,27.538352672182153],[95.15865081000383,27.528153196143784],[95.1630404579191,27.52789498156053],[95.16777439194534,27.529917662462655],[95.16704278395946,27.531251771142777],[95.16829082111185,27.532327665239652],[95.17138939611084,27.532585879822907],[95.1738424346517,27.533876952739156],[95.17401457770721,27.53512498989153],[95.17336904124909,27.53680338468265],[95.17186278951345,27.536975527738157],[95.17181975374959,27.538912137112526],[95.17444493534597,27.539815888153903],[95.17896369055283,27.54209678363928],[95.17599422284547,27.541709461764402],[95.17212100409672,27.542225890930897],[95.17220707562447,27.54523839440215],[95.17590815131771,27.54506625134665],[95.1762524374287,27.541967676347653],[95.18120155027434,27.54386124995815],[95.18983877802319,27.54643313698745],[95.18859740542082,27.553377064981976],[95.18215778504603,27.551282248715474],[95.16966647323463,27.549497775599562],[95.16966223105986,27.549446046572804],[95.1521954454226,27.549886256900646],[95.15073222945084,27.54166642600052]],[[95.16966223105986,27.549446046572804],[95.1689944203676,27.5413021620483],[95.169882237729,27.549440487861137],[95.16966223105986,27.549446046572804]]]}"
57,0.19512063644334615,0.10311595192975005,0.042586274485549004,0.06084149937705704,0.046648984043601086,0.28299835161411147,0.4750654334280571,0.7158403701209161,-0.6441983162808419,57,1,"{""type"":""Polygon"",""coordinates"":[[[95.38815716419963,27.41663729173338],[95.37938204682655,27.425913844384905],[95.37104568532213,27.418235616683475],[95.37120238384665,27.417514803470684],[95.36866386774943,27.406984662623],[95.3708263073878,27.406859303803387],[95.37693754984404,27.40917844196627],[95.3845844378406,27.41563442117646],[95.38568132751222,27.414631550619532],[95.38815716419963,27.41663729173338]]]}"
58,0.1914316067840567,0.10030854930639407,0.04409579371586628,0.06435372682357086,0.04654823808804438,0.27587333033594497,0.46780105061054605,0.7106404182602198,-0.6206326793338616,58,1,"{""type"":""Polygon"",""coordinates"":[[[95.41834686486179,27.434124608015694],[95.41262730498038,27.434313857007844],[95.41202056876283,27.433825097277037],[95.40661050415632,27.435156546198883],[95.4062734284799,27.435830697551722],[95.40202627495707,27.43561159836205],[95.4026856313675,27.434264997558962],[95.40281042207266,27.430708462462658],[95.40240485228097,27.427151927366342],[95.40583659667213,27.426013212181996],[95.40649174787409,27.425264467951198],[95.40694411418019,27.430521276404953],[95.40491626522177,27.430708462462658],[95.40510345127947,27.432564724201516],[95.40550902107115,27.432502328848948],[95.40636695716897,27.433500654490025],[95.40688171882763,27.433516253328158],[95.40672573044621,27.43287670096435],[95.40727168978117,27.432689514906652],[95.40720929442863,27.43220595092426],[95.4091123526819,27.432065561380984],[95.40945552712101,27.430458881052385],[95.40878477708092,27.429850526364863],[95.40830121309853,27.429819328688573],[95.40711570139976,27.430443282214245],[95.40653854438852,27.425482851685185],[95.41123379466919,27.425124078407922],[95.41714575432488,27.427105130851913],[95.41817527764223,27.427822677406436],[95.41840926021436,27.428696212342373],[95.41872123697719,27.428649415827948],[95.41890842303489,27.429429357735035],[95.41772291133611,27.43006891009884],[95.41772291133611,27.431004840387345],[95.41820647531851,27.432003166028416],[95.41934519050287,27.43264271839223],[95.4191736032833,27.433110683536476],[95.41884602768232,27.433157480050898],[95.41834686486179,27.434124608015694]]]}"
59,0.21656100518160193,0.12488013724425923,0.049201261597052084,0.06967249050521952,0.057819027852070694,0.2784595917465331,0.43893526057767057,0.6551322336130168,-0.5983166801905021,59,1,"{""type"":""Polygon"",""coordinates"":[[[95.38591510883325,27.442964814604316],[95.38653457937619,27.440332064796728],[95.38741216264539,27.439273802619162],[95.38725729500965,27.436150638631734],[95.3931422651678,27.43578928081501],[95.39778829424,27.43625388372223],[95.40207296549549,27.43547954554352],[95.40509288439243,27.435737658269755],[95.40434435748637,27.43870595462145],[95.39884655641758,27.439712594253766],[95.39549109097652,27.440228819706235],[95.39376173571077,27.44082247897657],[95.39309064262254,27.440254630978853],[95.38965774336363,27.443197116057927],[95.38635390046782,27.44332617242105],[95.38591510883325,27.442964814604316]]]}"
60,0.19505444156795176,0.10500734077365871,0.04355064581406345,0.06419534779185646,0.04803716719049267,0.2789741958527526,0.4649404359913754,0.7050988389137849,-0.6241080915246259,60,1,"{""type"":""Polygon"",""coordinates"":[[[95.54417669102989,27.533617216643357],[95.543222534356,27.535115106855624],[95.53924806264926,27.534046341354657],[95.53881387666449,27.535315500387053],[95.54041702491595,27.538288004436634],[95.533336453472,27.54196188584623],[95.52989636451575,27.539356769937616],[95.52839341303002,27.542128880455763],[95.51920870950603,27.538254605514734],[95.51987668794412,27.53718584001376],[95.52208449653307,27.532934832257347],[95.5253684713907,27.52909642008609],[95.52873774429659,27.528328737651833],[95.5314672818406,27.528243439603585],[95.53372768011923,27.52687867083158],[95.53846172179713,27.52594039230083],[95.53884556301425,27.52431972938408],[95.53291734866086,27.521547542815938],[95.53210701720249,27.518476813078927],[95.53240556037136,27.516344361872672],[95.53300264670911,27.514936944076542],[95.53449536255349,27.513572175304535],[95.53662781375975,27.512292704580783],[95.5399544376415,27.51276184384616],[95.53991178861737,27.514851646028294],[95.54208688884776,27.516216414800294],[95.54302516737852,27.515875222607296],[95.5436649027404,27.517410587475798],[95.54532821468128,27.5192871445373],[95.54780185808053,27.526409531566205],[95.55053139562455,27.52965085739972],[95.54592530101903,27.531058275195846],[95.54592530101903,27.530034698616845],[95.54473112834351,27.53007734764097],[95.54417669102989,27.533617216643357]]]}"
61,0.18960921533269554,0.0999010094543209,0.04202048640811194,0.06246228752647298,0.04530268906097276,0.28416084209299003,0.4803552251364481,0.721804401536121,-0.6364515182937174,61,1,"{""type"":""Polygon"",""coordinates"":[[[95.50393890554663,27.5790531690755],[95.5035139390688,27.577474722157902],[95.49993207875579,27.57856749310086],[95.4928290676266,27.55221957147633],[95.49859646982551,27.550398286571404],[95.50078201171142,27.55792626417841],[95.50733863736914,27.560415353548475],[95.50752076585962,27.557197750216442],[95.5120132686251,27.556590655248137],[95.51644506189375,27.557440588203765],[95.52002692220677,27.557076331222785],[95.52749419031693,27.556712074241798],[95.52961902270602,27.549184096634793],[95.53963608968307,27.5543444038654],[95.53575068188592,27.558290521159396],[95.53781480477815,27.559626130089672],[95.54188234106581,27.55701562172595],[95.54479639691368,27.561325996000928],[95.5430358215056,27.56302586191219],[95.53945396119259,27.566061336753727],[95.53259378805073,27.569461068576253],[95.52961902270602,27.57304292888926],[95.52288026855781,27.57468208530369],[95.51650577139057,27.574864213794182],[95.50393890554663,27.5790531690755]]]}"
62,0.2020261808704558,0.11258876006555912,0.04375246239750111,0.06540184673494802,0.04987567846051159,0.27882542044045006,0.4576075367781421,0.6941966510288282,-0.6173436974132857,62,1,"{""type"":""Polygon"",""coordinates"":[[[95.49692566482204,27.618891692227596],[95.49692566482204,27.617405135104622],[95.49080454725684,27.61316407507731],[95.48883704518231,27.61521902168848],[95.4869132653761,27.61250824105246],[95.4869132653761,27.61062818351458],[95.4874816548643,27.608966737318312],[95.48888076745064,27.60678062390217],[95.48826865569411,27.603807509656217],[95.48713187671773,27.60044089499536],[95.4945646623326,27.598254781579218],[95.49613866399224,27.599653894165545],[95.49626983079719,27.60149022943511],[95.49745033204191,27.601315340361822],[95.49731916523695,27.59926039375064],[95.50418356136362,27.59921667148232],[95.5043147281686,27.59654961311463],[95.50798739870773,27.599653894165552],[95.5108293461487,27.601184173556852],[95.51113540202695,27.60275817521647],[95.50794367643938,27.602976786558084],[95.50785623190274,27.605250344510875],[95.51235962554,27.604988010900936],[95.51249079234496,27.608529514635084],[95.51358384905303,27.61010351629471],[95.51345268224807,27.611546351149357],[95.51157262471018,27.612945463735695],[95.51056701253876,27.616618134274812],[95.51358384905303,27.618716803154303],[95.51358384905303,27.620159638008957],[95.50803112097603,27.620509416155542],[95.50794367643938,27.619110303569208],[95.50676317519468,27.619066581300885],[95.506806897463,27.61727396829965],[95.50444589497356,27.61709907922636],[95.49692566482204,27.618891692227596]]]}"
63,0.1952129183085961,0.10367022999257156,0.041176051277665604,0.06279768485769205,0.04527800953963754,0.2816355420516479,0.4746104343660585,0.723311947676658,-0.6348560457351229,63,1,"{""type"":""Polygon"",""coordinates"":[[[95.45097130198963,27.62334913171603],[95.45107387836639,27.61293762947352],[95.47174301828626,27.61698939635607],[95.47364068125657,27.614322410559964],[95.48261611422423,27.614527563313512],[95.485898558281,27.615143021574152],[95.4885655440771,27.617091972732847],[95.48784750943967,27.617297125486395],[95.48779622125129,27.621297604180565],[95.48425733625261,27.620476993166378],[95.4823083850939,27.620425704977986],[95.48220580871715,27.621707909687657],[95.48420604806422,27.62165662149927],[95.48446248900615,27.625451947439885],[95.48220580871714,27.626272558454072],[95.48430862444098,27.62929856156889],[95.48097489219587,27.63052947809018],[95.47748729538556,27.63093978359727],[95.47133271277914,27.6300165962063],[95.471178848214,27.623964589976673],[95.46774253959208,27.622836249832165],[95.45097130198963,27.62334913171603]]]}"
64,0.18284684291293318,0.09390145732306869,0.03792593829847897,0.0574625445729483,0.040096781963442706,0.2855694162562661,0.49311284970239483,0.7513518055702507,-0.6625340543416915,64,1,"{""type"":""Polygon"",""coordinates"":[[[95.42843363694762,27.613473505103002],[95.42841431765663,27.615044821852432],[95.43856097966676,27.61710783612005],[95.43826626334281,27.624602051214673],[95.43738211437098,27.6298648427137],[95.43877149132672,27.632096266309283],[95.43449223610787,27.63633210601418],[95.428212027867,27.6314045580098],[95.42007500680252,27.624006345401448],[95.41302090274942,27.619126451501707],[95.41480858665328,27.608980137452743],[95.41862553336694,27.61086445291898],[95.42234584851823,27.608980137452743],[95.42331216414193,27.604583401364863],[95.42258742742415,27.60463171714605],[95.41910869117879,27.606129506362798],[95.42021995414606,27.60037992840172],[95.42432679554683,27.599220349653265],[95.42722574241797,27.598012455123627],[95.42814374226049,27.59955856012157],[95.42867521585354,27.5977708762177],[95.42954489991487,27.595693297626724],[95.4310910049128,27.5951135082525],[95.43089774178806,27.59366403481693],[95.43186405741177,27.592601087630854],[95.43901479302724,27.594147192628796],[95.4391597403708,27.598109086686],[95.44123731896177,27.598447297154298],[95.44577900239321,27.600476559964097],[95.44790489676537,27.602119296524403],[95.44872626504552,27.605549716988573],[95.44804984410892,27.607144137767694],[95.44341152911511,27.606564348393466],[95.44336321333394,27.607095821986512],[95.44259016083497,27.609511611045782],[95.44075416114991,27.608352032297333],[95.4374686880293,27.607627295579547],[95.4378068984976,27.61236224213573],[95.43998110865094,27.613666768227745],[95.44007774021333,27.615696031037533],[95.43215395209889,27.611347610730835],[95.42843363694762,27.613473505103002]]]}"
65,0.19257063978897532,0.10160774138122271,0.04093078885326184,0.061195776833240366,0.04549199657816257,0.2792916076931485,0.46860144593459485,0.7177842811003945,-0.6380490046485167,65,1,"{""type"":""Polygon"",""coordinates"":[[[95.62641633108713,27.563961119658725],[95.6222956689122,27.55713949084246],[95.61927026494679,27.554083832837396],[95.61730375236928,27.55399307071844],[95.61957280534335,27.552329098537463],[95.61815086547959,27.551179445030613],[95.61860467607441,27.549787759206524],[95.62541183499657,27.54591524213081],[95.6344880468928,27.543222632601587],[95.64025304970194,27.547185958112262],[95.64322868811375,27.54982683720273],[95.64069939546371,27.550868310646855],[95.64002987682106,27.55205856601157],[95.63861644857546,27.556150068827773],[95.63363225423572,27.55864216599765],[95.63478531412028,27.56024157164399],[95.62641633108713,27.563961119658725]]]}"
66,0.18127104476627617,0.08917425580326008,0.034994887976633485,0.0568587575752683,0.036204698061660545,0.29991085679694024,0.5246550108558184,0.7838134799444375,-0.6804642532150446,66,1,"{""type"":""Polygon"",""coordinates"":[[[95.73011048379756,27.62058757203896],[95.73614219885617,27.61725345818747],[95.73744553427085,27.616101673402408],[95.73914290132251,27.614798337987732],[95.7380517367893,27.610767091240017],[95.73841545830037,27.608645382425433],[95.73902166081884,27.60712987612931],[95.73747584439677,27.605068787566562],[95.73762739502638,27.60446258504811],[95.74602329990695,27.608978793810586],[95.74641733154395,27.612464458291694],[95.74617485053658,27.614707407609966],[95.74496244549967,27.618708344231752],[95.73980972409281,27.62143625556479],[95.73532382545626,27.623830755512685],[95.73011048379756,27.62058757203896]]]}"
